stand,quad,tree_tag,species_code,DBH_1983_cm,base_coord_S_1983_m,base_coord_W_1983_m,year_dead,fallen_stem_length_1983_m,exit_coord_S_1983_m,exit_coord_W_1983_m,year_fallen_1988,age_1983,stem_height_1983_m,stem_lean_amt_scaled_1983,stem_lean_dir_1983,stem_lean_amt_1991,stem_lean_dir_1991,stem_lean_amt_2000,stem_lean_dir_2000,crown_width_NS_1983_m,crown_width_EW_1983_m,height_to_crown_1983_m,fill_perc_1983,BSD_1983_cm,radial_10year_inc_1983_mm,DBH_1991_cm,DBH_2000_cm,height_2000_m,tree_code_2000,fire_code_2000,comments,DBH_2005_cm,height_2005_m,code_2005,lean_amount_2005_degrees,lean_direction_2005,comments_2005,DBH_2010_cm,height_2010_m,code_2010,lean_amount_2010_degrees,lean_direction_2010,comments_2010
8,3G,5558,PIMA,3,1.6,4.4,1982,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5559,PIMA,3.2,1.7,4.2,1982,NA,NA,NA,NA,NA,4.1,NA,S,10,S,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5560,PIMA,5.8,1.9,4.2,NA,NA,NA,NA,NA,NA,7.6,Z,Z,NA,NA,NA,NA,0.8,0.8,5.2,75,NA,NA,2.3,6,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5561,PIMA,3.5,2.3,4.6,NA,NA,NA,NA,NA,NA,3.3,S,S,NA,NA,NA,NA,1.2,1.5,2.9,25,NA,NA,1.5,4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5562,PIMA,6.8,2.4,4.5,NA,NA,NA,NA,NA,NA,7.8,Z,Z,NA,NA,NA,NA,1.4,0.9,5.6,70,NA,NA,2.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5563,PIMA,6.8,2.4,4.1,1991,NA,NA,NA,NA,NA,8.1,Z,Z,NA,NA,NA,NA,0.7,0.8,5.3,70,NA,NA,2.7,NA,NA,DB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5573,PIMA,8.2,4.9,2.9,NA,NA,NA,NA,NA,106,9.9,S,N,NA,NA,NA,NA,1.7,1.2,5,85,1,3.42,3.4,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5570,PIMA,7,4.8,4.2,NA,NA,NA,NA,NA,NA,8.3,Z,Z,NA,NA,NA,NA,0.7,1,3.9,55,NA,NA,3.1,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5578,PIMA,6.2,4.7,2.1,NA,NA,NA,NA,NA,120,9.3,Z,Z,NA,NA,NA,NA,1,1,4.1,85,NA,5.01,3.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5577,PIMA,3.5,4.7,2.3,NA,NA,NA,NA,NA,NA,9,S,NE,NA,NA,NA,NA,0.8,0.7,6.2,60,NA,NA,2.5,7.4,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5569,PIMA,6.2,4.7,4.3,NA,NA,NA,NA,NA,NA,8.3,S,E,NA,NA,NA,NA,0.8,1,4.7,75,NA,NA,2.7,7,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5572,PIMA,3,4.7,3.4,NA,NA,NA,NA,NA,NA,3.8,M,N,NA,NA,NA,NA,1,1,2.7,30,NA,NA,1.2,3.2,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5571,PIMA,4,4.6,3.4,NA,NA,NA,NA,NA,NA,4.9,Z,Z,NA,NA,NA,NA,0.7,0.9,2.9,60,NA,NA,1.6,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5579,PIMA,5.8,2.4,0.9,NA,NA,NA,NA,NA,NA,6,Z,Z,NA,NA,NA,NA,1.6,1.9,2.6,65,NA,NA,2.3,6.9,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5568,PIMA,5.5,4.5,4,NA,NA,NA,NA,NA,NA,8.1,S,S,NA,NA,NA,NA,0.5,0.6,4.4,60,NA,NA,2.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5567,PIMA,3.2,4.3,4.5,2000,NA,NA,NA,NA,NA,4.1,L,E,5,E,NA,NA,1.2,1,2.3,50,NA,NA,1.4,3.4,NA,DL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5574,PIMA,6.5,3.9,2.7,2000,NA,NA,NA,NA,NA,8.3,S,E,NA,NA,NA,NA,0.6,0.6,6.9,60,NA,NA,2.4,5.9,NA,DL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5566,PIMA,11.2,3.5,4.3,NA,NA,NA,NA,NA,112,10.3,S,E,NA,NA,NA,NA,1,1,6.6,90,13.6,3.12,4.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5575,PIMA,9.2,3,2.6,NA,NA,NA,NA,NA,112,4.3,M,SE,NA,NA,NA,NA,1.3,1.2,3,40,11.6,6.85,4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5565,PIMA,5.2,3.3,4.7,NA,NA,NA,NA,NA,NA,7.2,S,SSE,10,SSE,NA,NA,1,0.7,5,60,NA,NA,2.1,5.8,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5564,PIMA,7,2.8,3.7,1991,NA,NA,NA,NA,NA,7.1,Z,Z,NA,NA,NA,NA,0.6,0.7,5.2,60,NA,NA,2.8,NA,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3G,5580,PIMA,5.2,2.5,0.1,NA,NA,NA,NA,NA,NA,6,Z,Z,NA,NA,NA,NA,1.1,1.5,2.7,65,NA,NA,2.1,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5581,PIMA,4.2,0.5,1,NA,NA,NA,NA,NA,NA,5.1,S,SW,NA,NA,NA,NA,1.4,1.7,2.9,65,NA,NA,1.8,5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5370,PIMA,6.2,0.3,4.5,NA,NA,NA,NA,NA,NA,6.3,Z,Z,NA,NA,NA,NA,1.1,1.4,2.6,85,NA,NA,2.6,6.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5582,PIMA,7.5,1.1,1,NA,NA,NA,NA,NA,NA,8.8,S,SE,NA,NA,NA,NA,1.2,0.7,4.4,45,NA,NA,3,7.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5583,PIMA,9.8,1,1.3,NA,NA,NA,NA,NA,NA,10,S,S,NA,NA,NA,NA,1.7,0.9,6.6,65,NA,NA,3.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5585,PIMA,4.5,1.4,0.7,NA,NA,NA,NA,NA,NA,6.6,Z,Z,NA,NA,NA,NA,1.6,1.7,3.5,55,NA,NA,1.8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5586,PIMA,9.5,2,1.7,NA,NA,NA,NA,NA,NA,10.2,S,ENE,10,ENE,NA,NA,1.6,1.3,6.7,90,NA,NA,3.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5584,PIMA,2.8,1.4,0.7,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,DB2,NA,Broken top (1983),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5587,PIMA,8.5,2.8,1.4,NA,NA,NA,NA,NA,NA,8.9,S,E,NA,NA,NA,NA,1,1,6.2,75,NA,NA,3.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5369,PIMA,9.5,2.3,4.5,NA,NA,NA,NA,NA,NA,10.7,S,SE,NA,NA,NA,NA,1,1.1,5.7,75,NA,NA,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5363,PIMA,8.8,4.9,4.4,NA,NA,NA,NA,NA,NA,9.2,Z,Z,NA,NA,NA,NA,1,1.6,3.9,85,NA,NA,3.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5361,PIMA,6.5,4.3,2.2,NA,NA,NA,NA,NA,114,7.6,S,E,NA,NA,NA,NA,1,1.2,5,75,NA,19.2,2.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5360,PIMA,7,4.2,2.1,NA,NA,NA,NA,NA,NA,8.7,S,E,NA,NA,NA,NA,0.8,0.8,5.9,85,NA,NA,2.9,7.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5364,PIMA,8.2,4.1,4.2,NA,NA,NA,NA,NA,NA,8.7,Z,Z,NA,NA,NA,NA,1,0.7,6.3,65,NA,NA,3.6,9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5589,PIMA,12.5,3.4,0.3,NA,NA,NA,NA,NA,NA,9.7,S,E,NA,NA,NA,NA,1.3,1,4.8,95,NA,NA,5.1,12.7,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5359,PIMA,3.5,3.2,1.5,NA,NA,NA,NA,NA,NA,4.3,S,N,NA,NA,NA,NA,1,0.8,2.3,45,NA,NA,1.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5365,PIMA,7,3.2,4.5,NA,NA,NA,NA,NA,NA,7.6,S,N,NA,NA,NA,NA,0.9,1.2,5.7,75,NA,NA,2.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5366,PIMA,6.8,3,4.5,NA,NA,NA,NA,NA,NA,8.4,Z,Z,NA,NA,NA,NA,0.6,0.7,5.2,85,NA,NA,2.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5588,PIMA,3.2,3.3,0.3,NA,NA,NA,NA,NA,NA,4.2,S,W,NA,NA,NA,NA,0.9,0.9,2.5,65,NA,NA,1.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5362,PIMA,7.2,2.9,2.9,NA,NA,NA,NA,NA,NA,9.4,S,E,NA,NA,NA,NA,0.7,0.6,6.2,80,NA,NA,2.8,7.4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5367,PIMA,6.8,2.8,4.3,NA,NA,NA,NA,NA,NA,8.4,Z,Z,NA,NA,NA,NA,0.6,0.5,5.3,80,NA,NA,2.9,7,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3H,5368,PIMA,4.8,2.7,4.1,NA,NA,NA,NA,NA,NA,6.9,Z,Z,NA,NA,NA,NA,1.3,1,4.4,56,NA,NA,2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5371,PIMA,6.8,0.2,2.2,NA,NA,NA,NA,NA,NA,8.6,Z,Z,NA,NA,NA,NA,0.9,0.9,5.5,60,NA,NA,2.8,7.5,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5380,PIMA,7.5,0.8,4.3,NA,NA,NA,NA,NA,NA,8.7,Z,Z,NA,NA,NA,NA,1.2,0.7,5.9,70,NA,NA,3,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5381,PIMA,8.8,0.9,5,NA,NA,NA,NA,NA,NA,8,Z,Z,NA,NA,NA,NA,1.3,0.8,5.9,65,NA,NA,3.5,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5379,PIMA,7.5,0.9,4.1,NA,NA,NA,NA,NA,NA,8.7,Z,Z,NA,NA,NA,NA,0.7,0.6,5.7,85,NA,NA,3.1,8.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5372,PIMA,3.2,1,2.4,NA,NA,NA,NA,NA,NA,3,S,W,NA,NA,NA,NA,1.4,1.6,0.4,35,NA,NA,1.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5377,PIMA,2.5,1.3,3.6,NA,NA,NA,NA,NA,109,3.1,S,SW,NA,NA,NA,NA,1.1,1.1,2.7,35,NA,1.12,1.1,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5373,PIMA,7.2,1.5,2.4,NA,NA,NA,NA,NA,NA,8.8,S,SW,NA,NA,NA,NA,1.4,1,6.4,75,NA,NA,3.1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5378,PIMA,7.8,1.7,3.8,NA,NA,NA,NA,NA,NA,8.1,Z,Z,NA,NA,NA,NA,1.3,1.2,5,70,NA,NA,3.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5376,PIMA,4.8,1.7,3,NA,NA,NA,NA,NA,NA,4.5,Z,Z,NA,NA,NA,NA,1.4,1,2.5,45,NA,NA,1.9,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5375,PIMA,9,1.9,2.9,NA,NA,NA,NA,NA,NA,9.8,Z,Z,NA,NA,NA,NA,1,0.9,5.9,80,NA,NA,3.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5374,PIMA,4.8,1.9,2.5,NA,NA,NA,NA,NA,NA,7,S,W,NA,NA,NA,NA,1.3,1.4,4.8,40,NA,NA,2,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5339,PIMA,6.5,4.9,4.9,NA,NA,NA,NA,NA,NA,8.5,S,S,NA,NA,NA,NA,1.2,1,5.5,70,NA,NA,2.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5340,PIMA,7.5,4.9,4.5,NA,NA,NA,NA,NA,NA,8.7,S,SE,NA,NA,NA,NA,0.8,0.9,5,75,NA,NA,3.1,8.2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5338,PIMA,9.8,4,3.7,NA,NA,NA,NA,NA,NA,9.7,Z,Z,NA,NA,NA,NA,1.2,1,4.3,80,NA,NA,4,11.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5337,PIMA,7,3.5,4.2,NA,NA,NA,NA,NA,NA,7.7,Z,Z,NA,NA,NA,NA,1.6,1,4.2,50,NA,NA,3,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3I,5382,PIMA,8.5,3.4,4.5,NA,NA,NA,NA,NA,NA,8.7,Z,Z,NA,NA,NA,NA,1.2,0.9,5.5,80,NA,NA,3.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5349,PIMA,5.8,0,0.5,2000,NA,NA,NA,NA,NA,7.2,S,NE,NA,NA,NA,NA,1.6,1.2,3.8,40,NA,NA,2.4,6.4,NA,DB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5350,PIMA,11,0.1,1.6,2000,NA,NA,NA,NA,NA,9.6,Z,Z,NA,NA,NA,NA,1.6,1.5,6.2,80,NA,NA,4.7,12.4,NA,DB1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5351,PIMA,4.8,0.8,2.3,NA,NA,NA,NA,NA,NA,6.5,Z,Z,NA,NA,NA,NA,1.1,0.8,4.7,55,NA,NA,1.9,5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5352,PIMA,4,0.9,2.8,NA,NA,NA,NA,NA,112,6.5,S,S,NA,NA,NA,NA,0.7,0.6,2,10,NA,0.94,1.7,4.5,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5354,PIMA,7,1,3,NA,NA,NA,NA,NA,NA,8.5,S,S,NA,NA,NA,NA,0.8,0.6,6,85,NA,NA,3,8,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5353,PIMA,3.2,1,2.9,1982,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,DD,NA,2 m snag (1991),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5356,PIMA,3.5,1.4,3.4,NA,NA,NA,NA,NA,NA,4.8,S,S,NA,NA,NA,NA,1.2,0.8,2.2,15,NA,NA,1.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5355,PIMA,6.8,1.4,3,NA,NA,NA,NA,NA,NA,9,S,S,NA,NA,NA,NA,1,0.8,6.3,75,NA,NA,2.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5357,PIMA,6.2,1.5,3.5,NA,NA,NA,NA,NA,NA,8.9,Z,Z,NA,NA,NA,NA,1.3,1,4.7,70,NA,NA,3.8,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5358,PIMA,3.8,2,2.7,NA,NA,NA,NA,NA,NA,5.3,Z,Z,NA,NA,NA,NA,1.5,1.3,2.5,35,NA,NA,1.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5341,PIMA,4.5,5,0.4,NA,NA,NA,NA,NA,NA,6.5,Z,Z,NA,NA,NA,NA,1.2,1,4.8,45,NA,NA,2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5257,PIMA,5,4.8,4.6,NA,NA,NA,NA,NA,NA,5.6,Z,Z,NA,NA,NA,NA,1.5,1.9,3.2,35,NA,NA,2.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5342,PIMA,4,4.6,0.6,2000,NA,NA,NA,NA,NA,6.4,M,NE,NA,NA,NA,NA,0.6,0.6,5.5,45,NA,NA,1.6,4.1,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5343,PIMA,4.2,4.5,0.8,NA,NA,NA,NA,NA,NA,4.7,M,NE,NA,NA,NA,NA,1.2,1,2.1,35,NA,NA,1.7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5344,PIMA,8.5,4.4,0.6,NA,NA,NA,NA,NA,NA,8.8,M,NE,NA,NA,NA,NA,0.7,1,4.7,95,NA,NA,3.6,9.4,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5256,PIMA,6.8,4.4,3.6,NA,NA,NA,NA,NA,NA,8.6,S,SE,NA,NA,NA,NA,0.9,0.9,5.1,50,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5255,PIMA,11,4.3,4.2,NA,NA,NA,NA,NA,NA,10.5,S,SE,NA,NA,NA,NA,1.3,0.9,5.7,80,NA,NA,4.4,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5254,PIMA,5,3.8,3,NA,NA,NA,NA,NA,NA,6.2,Z,Z,NA,NA,NA,NA,1.3,0.9,3.7,65,NA,NA,2.2,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5253,PIMA,3.8,3.7,3.6,NA,NA,NA,NA,NA,NA,5.7,S,NE,NA,NA,NA,NA,1.1,1.1,4.4,50,NA,NA,1.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5345,PIMA,6.5,3.6,0.6,NA,NA,NA,NA,NA,NA,8.5,Z,Z,NA,NA,NA,NA,1.2,1.2,5.3,55,NA,NA,2.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5346,PIMA,5,3.5,0.1,NA,NA,NA,NA,NA,NA,6.5,Z,Z,NA,NA,NA,NA,1.1,0.8,4.7,45,NA,NA,2.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5252,PIMA,13.5,3.4,3.3,NA,NA,NA,NA,NA,NA,11.5,Z,Z,NA,NA,NA,NA,1.2,1.6,6,85,NA,NA,5.8,14.5,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5250,PIMA,8.8,3,4.7,NA,NA,NA,NA,NA,NA,8.7,S,E,NA,NA,NA,NA,0.8,1,6,85,NA,NA,3.5,9.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5251,PIMA,3.2,3,4.6,1991,NA,NA,NA,NA,NA,4.4,Z,Z,NA,NA,NA,NA,1.1,1,3.4,15,NA,NA,1.3,NA,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5347,PIMA,4.5,2.6,0.4,NA,NA,NA,NA,NA,NA,6.7,S,SW,NA,NA,NA,NA,1.1,1,5.2,50,NA,NA,1.9,5.5,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5348,PIMA,5.8,2.6,0.8,NA,NA,NA,NA,NA,NA,6.8,Z,Z,NA,NA,NA,NA,1.6,1.4,4.8,60,NA,NA,2.4,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,3J,5249,PIMA,8.5,2.5,3.5,NA,NA,NA,NA,NA,NA,8.6,S,SE,NA,NA,NA,NA,1.1,1,5,75,NA,NA,3.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3956,PIMA,11,0.4,0.4,NA,NA,NA,NA,NA,NA,11.5,Z,Z,NA,NA,NA,NA,1,1,8,80,NA,NA,4.4,11.5,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3955,PIMA,5.8,0.6,0.7,1985,NA,NA,NA,NA,NA,8,Z,Z,NA,NA,NA,NA,1,1,6,45,NA,NA,2.3,NA,NA,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3936,PIMA,10.2,1.1,4.4,NA,NA,NA,NA,NA,NA,10.5,S,SE,NA,NA,NA,NA,1.4,1.3,5.8,85,NA,NA,4.1,10.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3957,PIMA,3.2,1.6,1.1,NA,NA,NA,NA,NA,NA,4.3,S,E,NA,NA,NA,NA,1.4,1.4,2.6,45,NA,NA,1.4,4.4,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3954,PIMA,8,1.9,0.1,NA,NA,NA,NA,NA,NA,8,Z,Z,NA,NA,NA,NA,1.4,1.4,5.8,45,NA,NA,3.2,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3953,PIMA,7.8,1.9,1.1,NA,NA,NA,NA,NA,NA,9.1,S,SE,NA,NA,NA,NA,0.9,1,5.8,65,NA,NA,3.2,8.5,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3938,PIMA,8.5,2.3,3.1,1984,NA,NA,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,3.2,NA,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3944,PIMA,3.8,4.7,1.9,NA,NA,NA,NA,NA,117,5.8,M,N,NA,NA,NA,NA,1,0.8,2.5,40,NA,0.71,1.6,4.4,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3945,PIMA,8,4.6,1.9,NA,NA,NA,NA,NA,NA,9,Z,Z,NA,NA,NA,NA,1.1,0.6,5.8,65,NA,NA,3.4,9.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3948,PIMA,5.2,4.5,1.5,NA,NA,NA,NA,NA,NA,6.3,Z,Z,NA,NA,NA,NA,1.2,0.9,4.3,35,NA,NA,2.2,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3942,PIMA,3.5,4.5,2.7,NA,NA,NA,NA,NA,NA,5,M,NE,10,NE,NA,NA,0.7,0.8,3.2,20,NA,NA,1.5,3.8,NA,LL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,4A,3943,PIMA,6,4.4,2.6,NA,NA,NA,NA,NA,NA,8,S,SE,NA,NA,NA,NA,0.8,0.7,5.5,50,NA,NA,2.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
