"stand","plot","tag","species_code","DBH_1983_cm","base_coord_N_1983_m","base_coord_S_1983_m","base_coord_E_1983_m","base_coord_W_1983_m","year_dead","fallen_stem_length_1983_m","exit_coord_N_1983_m","exit_coord_S_1983_m","exit_coord_E_1983_m","exit_coord_W_1983_m","year_fallen_1983","age_1983","stem_height_1983_m","stem_lean_amt_scaled_1983","stem_lean_dir_1983","stem_lean_amt_1991","stem_lean_dir_1991","stem_lean_amt_2000","stem_lean_dir_2000","crown_width_NS_1983_m","crown_width_EW_1983_m","height_to_crown_1983_m","fill_perc_1983","BSD_1983","radial_10year_inc_1983_mm","DBH_1991_cm","DBH_2000_cm","height_2000_m","tree_code_2000","fire_code_2000","comments"
"5","3H","619","POTR",18.2,"0.4",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"76","19.8","S","SW",NA,NA,NA,NA,"3","3.4","15.2","50","23.4","8.08","20.1","22.3",NA,NA,NA,"Missed_00_Ht_(2000)"
"5","3H","877","PIGL",15.8,"1.1",NA,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,"59","14.7","O","Z",NA,NA,NA,NA,"4.3","3.2","70.8","70","19.1","9.17","17.8","19.5","16.5",NA,NA,""
"5","3H","1456","PIGL",5.8,"1.2",NA,NA,"0.7","1981",NA,NA,NA,NA,NA,NA,NA,"7","S","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8",NA,NA,"DD",NA,""
"5","3H","875","PIGL",3.2,"1.3",NA,"0.6",NA,"1981","4.6",NA,"0","1.5",NA,"1988",NA,"4.4","M","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data_is_different_than_the_original_data_sheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
"5","3H","1457","PIGL",10.5,"2.2",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"55","12.3","S","W",NA,NA,NA,NA,"2.7","3","4.9","40","12.5","6.79","12.1",NA,NA,NA,NA,"Missed_00_DBH_and_HT_(2000)"
"5","3I","2102","PIGL",9,NA,"0.8",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"10.4","S","W",NA,NA,NA,NA,"2","2.1","6.8","40",NA,NA,"9.4","9.8","10.9",NA,NA,""
"5","3I","2092","POTR",17.2,NA,"2.1",NA,"1.4","1984",NA,NA,NA,NA,NA,NA,NA,"20.6","M","SE",NA,NA,NA,NA,"2","2","17.7",NA,NA,NA,"17.4",NA,NA,"DB2",NA,""
"5","3I","2104","POTR",16.5,"1.1",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.1","M","SW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.5","18.3","16.8","LB",NA,""
"5","3I","879","PIGL",15.8,"1.2",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"12.4","O","Z",NA,NA,NA,NA,"3.5","3.8","8","90",NA,NA,"17.6","18.4","16.7",NA,NA,""
"5","3I","2105","PIGL",17.8,"2",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.3","S","S",NA,NA,NA,NA,"3","4.4","1.5","80",NA,NA,"21","23.6","15.1","LB",NA,""
"5","3J","2094","POTR",15.8,NA,"0.2",NA,"0.9","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,"DD",NA,"2094_and_2093_are_joined_(1991)"
"5","3J","2093","POTR",13.2,NA,"0.3",NA,"0.8","1984","15","0",NA,NA,"1","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.2",NA,NA,"DD",NA,"2_m_snag_(1991);_original_length_number_in_the_spreadsheet_was_50.0_(2003)"
"5","3J","2109","BEPA",8.8,NA,"1.7",NA,"2.2","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.9","8.9",NA,"DB2",NA,"Trunk_dead,_no_sprouts_from_base_(1991);_missed_00_ht._(2000)"
"5","3J","2107","POTR",20.8,"1.4",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.5","25.7",NA,NA,NA,"Missed_00_Ht_(2000)"
"5","3J","2108","POTR",24.2,"1.8",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.5","29","25.9",NA,NA,""
"5","3J","2106","POTR",5.8,"3",NA,NA,"0","1981","6.4",NA,"0",NA,"0.9","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4A","1945","PIGL",6.2,NA,"0","0.9",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.7",NA,NA,"DS",NA,""
"5","4A","727","PIGL",7.5,NA,"0.7",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1","7.9","9",NA,NA,""
"5","4A","1946","PIGL",14,NA,"0.9","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","15.7","16.5",NA,NA,""
"5","4A","1947","PIGL",12.8,NA,"1.5","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.3","15.4","16.3",NA,NA,""
"5","4A","1955","POTR",10.2,"0.1",NA,"0.4",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.4",NA,NA,"DD",NA,""
"5","4A","723","POTR",19.2,"0.2",NA,NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","22.3",NA,NA,NA,"Missed_00_Ht._(2000)"
"5","4A","1954","PIGL",4.8,"0.3",NA,"0.6",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7",NA,NA,"DD",NA,""
"5","4A","1958","PIGL",3.2,"0.8",NA,NA,"0.6","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.4",NA,NA,"DD",NA,""
"5","4A","1952","PIGL",4.2,"0.9",NA,"0.8",NA,"2000",NA,NA,NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.35","4.8",NA,NA,"DD",NA,""
"5","4A","1956","PIGL",9.5,"0.9",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.3","10.7","13",NA,NA,""
"5","4A","1951","PIGL",11,"1.2",NA,"0.7",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2","12","14.3","DS",NA,""
"5","4A","1957","PIGL",13,"1.2",NA,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.2","15","15.4",NA,NA,""
"5","4A","1959","POTR",13,"1.6",NA,NA,"0.1","1981",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4A","1950","POTR",16,"1.6",NA,"0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.4","18.7","20.2",NA,NA,""
"5","4A","1948","PIGL",9,"2.1",NA,"0.8",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.7","9.6","11.3","DS",NA,""
"5","4A","1949","PIGL",3,"2.2",NA,"1.2",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.2",NA,NA,"DD",NA,""
"5","4A","1961","PIGL",9.2,"2.6",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.2","11","14.3",NA,NA,""
"5","4A","722","PIGL",4.2,"2.9",NA,NA,"0.9","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7",NA,NA,"DD",NA,""
"5","4B","1944","PIGL",8.5,NA,"0.1","1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.7","S","N",NA,NA,NA,NA,"2","1.9","7","50",NA,NA,"9","8.9","11.9",NA,NA,""
"5","4B","1939","PIGL",6.2,NA,"1.1","1.9",NA,"2000",NA,NA,NA,NA,NA,NA,"50","7","S","W",NA,NA,NA,NA,"2.5","2.2","4.1","60",NA,"4.33","6.7","6.3",NA,"DB2",NA,""
"5","4B","1940","PIGL",11.5,NA,"1.3","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.4","O","Z",NA,NA,NA,NA,"2.8","2.2","7.7","50",NA,NA,"13.1","14.7","16.2",NA,NA,""
"5","4B","1941","POTR",16.2,NA,"2.1","1.3",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"18.5","S","W",NA,NA,NA,NA,"1.9","2.8","12.6","35",NA,NA,"17.2",NA,NA,"DL",NA,""
"5","4B","1943","PIGL",8.2,"0.2",NA,NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,"10.4","S","N",NA,NA,NA,NA,"2","2.2","5.9","50",NA,NA,"9","10","12.5",NA,NA,""
"5","4B","1942","POTR",13.2,"0.7",NA,NA,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,"20.1","M","SE",NA,NA,NA,NA,"3.7","3.6","13.1","60",NA,NA,"14.3","14.7","16.2",NA,NA,""
"5","4C","1938","PIGL",12.8,NA,"0","1.4",NA,NA,NA,NA,NA,NA,NA,NA,"57","15","S","S",NA,NA,NA,NA,"2","1.8","6.4","50","14.5","6.67","14.1","15.7","17.1",NA,NA,""
"5","4C","969","PIGL",4.8,NA,"0.3",NA,"0.4","2000",NA,NA,NA,NA,NA,NA,NA,"6.2","O","Z",NA,NA,NA,NA,"1.7","1.3","3","10",NA,NA,"5","4.8","5.8","DS",NA,""
"5","4C","1935","PIGL",15,NA,"0.7",NA,"1.6",NA,NA,NA,NA,NA,NA,NA,"53","15.9","S","NE",NA,NA,NA,NA,"3.3","3.2","8","70","19.2","7.94","17.4","18.9","17.3",NA,NA,""
"5","4C","1937","PIGL",4.8,NA,"0.7","2.1",NA,"1983",NA,NA,NA,NA,NA,NA,NA,"6.8","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7",NA,NA,"DD",NA,""
"5","4C","971","PIGL",3,NA,"0.8",NA,"1","1984",NA,NA,NA,NA,NA,NA,NA,"3.9","S","W",NA,NA,NA,NA,"1.2","1.1","1.9","5",NA,NA,"3",NA,NA,"DD",NA,""
"5","4C","970","PIGL",3.8,NA,"1.2",NA,"1.4","2000",NA,NA,NA,NA,NA,NA,"54","5.5","O","Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.88","4.1","4","5.1","DS",NA,""
"5","4C","962","PIGL",10.5,NA,"1.2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"50","12.3","S","SSE",NA,NA,NA,NA,"1.8","2.9","8.6","40","12.7","2.05","11.3","11.3","13.2",NA,NA,""
"5","4C","963","PIGL",2.5,NA,"1.3","0.5",NA,"1983",NA,NA,NA,NA,NA,NA,NA,"4","S","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.6",NA,NA,"DD",NA,""
"5","4C","964","PIGL",8.5,NA,"1.7","0.6",NA,NA,NA,NA,NA,NA,NA,NA,"56","12.4","S","N",NA,NA,NA,NA,"2.3","1.9","8.8","80","10.3","6.07","9.2","9.2","13.2",NA,NA,""
"5","4C","965","PIGL",9.8,NA,"2.2","0.8",NA,NA,NA,NA,NA,NA,NA,NA,"44","11.2","S","NE",NA,NA,NA,NA,"1.9","1.6","5","40","12","3.14","10.3","10.5","11.2",NA,NA,""
"5","4C","966","PIGL",11.2,"0.1",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,"58","13.3","O","Z",NA,NA,NA,NA,"2.5","2.1","6.3","50","14.2","5.81","12.4","13.2","14.9",NA,NA,""
"5","4C","967","POTR",22.5,"0.1",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.4","M","W",NA,NA,NA,NA,"5.8","3.8","16.6","50","31.8",NA,"23.8","26.1",NA,NA,NA,""
"5","4C","968","POTR",12.5,"0.8",NA,NA,"0.2","1981","6.2",NA,"0",NA,"1","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Data_is_different_than_the_original_spreadsheet,_but_left_as_is,_b/c_it_is_the_original_data_entry_(2003)"
"5","4D","961","PIGL",3,NA,"0.2","0.8",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"2.4","E","NW","60","NW",NA,NA,NA,NA,NA,NA,NA,NA,"3.4",NA,NA,"DD",NA,""
"5","4D","1928","PIGL",6,NA,"1.3","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1","O","Z",NA,NA,NA,NA,"1.7","2.1","5.2","55",NA,NA,"6.6","6.4",NA,"LL",NA,""
"5","4D","1929","PIGL",5,NA,"1.8","2.2",NA,"1991",NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"0.8","0.8","5.6","10",NA,NA,"5.2",NA,NA,"DB2",NA,""
"5","4D","1362","PIGL",5.2,NA,"2",NA,"1","2000",NA,NA,NA,NA,NA,NA,"49","6.6","M","W",NA,NA,NA,NA,"1.6","1.4","4.2","15",NA,"2.59","5.7",NA,NA,"DD",NA,""
"5","4D","1930","PIGL",8,"2.2",NA,"2.4",NA,"2000",NA,NA,NA,NA,NA,NA,"60","11.1","S","NW",NA,NA,NA,NA,"1.9","2.1","5.6","40","10","2.11","8.7","8.2",NA,"DB2",NA,""
"5","4D","1931","POTR",26.8,NA,"2.6","1.4",NA,NA,NA,NA,NA,NA,NA,NA,"73","23","M","S",NA,NA,NA,NA,"5.7","4.6","15.4","5","25.5","23.91","28.7","30.9",NA,NA,NA,"Missed_00_Ht._(2000)"
"5","4D","1359","PIGL",13.5,"0.2",NA,NA,"1.2",NA,NA,NA,NA,NA,NA,NA,"58","15.4","O","Z",NA,NA,NA,NA,"2.8","2.4","7","70","16.3","8.8","15.8","17.7","17.2",NA,NA,""
"5","4D","1360","POTR",23,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"20.7","S","N",NA,NA,NA,NA,"2.8","2.6","20.1","50","31.4",NA,"24.9","27","21.7",NA,NA,""
"5","4D","1877","PIGL",5.5,"1.2",NA,NA,"1.8","2000",NA,NA,NA,NA,NA,NA,NA,"9.7","S","N",NA,NA,NA,NA,"1.2","1","6.3","60",NA,NA,"6","6.4",NA,"DL",NA,""
"5","4D","1934","POTR",25.8,"1.2",NA,NA,"2.1",NA,NA,NA,NA,NA,NA,NA,"79","25.1","M","S",NA,NA,NA,NA,"4.5","2.8","17.9","40","28.8","13.05","27.8","29.9","24",NA,NA,"Added_3_yrs_for_coring_at_1.2_m_(1983)"
"5","4D","1933","POTR",20.5,"1.2",NA,NA,"2.4","2000",NA,NA,NA,NA,NA,NA,NA,"16.1","M","NE",NA,NA,NA,NA,"4.3","4.3","14.7","45","22",NA,"21.1","21.1",NA,"DB2",NA,"1933_and_1934_share_same_base_(1983)"
"5","4D","1932","POTR",12.2,"1.4",NA,"1.4",NA,"1981","12.6","2.3",NA,"0",NA,"1987",NA,"16.5","L","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.4",NA,NA,"DD",NA,"3_m_snag_(1991);_original_length_in_spreadsheet_was_26.0_(2003)"
"5","4D","1361","POTR",19,"1.6",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"73","20.6","L","S",NA,NA,NA,NA,"3.6","3.7","17.3","60","24.5",NA,"20","20.8",NA,"LL",NA,""
"5","4E","1788","PIGL",7.5,NA,"0.3",NA,"1","2000",NA,NA,NA,NA,NA,NA,"52","10.8","M","E",NA,NA,NA,NA,"2.2","2.5","6.8","50","9.3","5.07","8.2","7.6",NA,"DL",NA,""
"5","4E","712","POTR",12.5,NA,"0.9","0.7",NA,"1991",NA,NA,NA,NA,NA,NA,"75","17.5","S","SE",NA,NA,NA,NA,"2.3","3.2","13.7","50","14.3",NA,"12.5",NA,NA,"DB2",NA,""
"5","4E","1787","POTR",18,NA,"1",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"69","21.3","L","S",NA,NA,NA,NA,"3.5","3.4","16.5","60","28.8","6","19.1","19.8",NA,"LL",NA,"Added_3_yrs_for_coring_at_1.0_m_(1983)"
"5","4E","1789","POTR",3.2,NA,"1",NA,"1.4","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",NA,NA,"DD",NA,"Crossed_out_in_original_data_sheet,_but_entered_in_the_spreadsheet_in_the_original_data_entry,_therefore_its_left_as_is_(2003)"
"5","4E","1786","PIGL",10.2,NA,"1.4",NA,"0.2",NA,NA,NA,NA,NA,NA,NA,"59","13.5","O","Z",NA,NA,NA,NA,"3.1","2.3","8","70","12.8","7.9","12.2","14.2","15.6",NA,NA,""
"5","4E","714","POTR",15.5,NA,"2","1.6",NA,NA,NA,NA,NA,NA,NA,NA,"71","21.4","S","NE",NA,NA,NA,NA,"3.3","4.1","16.8","40","19.1","8.87","16.1","16.9","20.7",NA,NA,""
"5","4E","713","PIGL",9.8,NA,"2.2","0.7",NA,NA,NA,NA,NA,NA,NA,NA,"61","10.8","O","Z",NA,NA,NA,NA,"2.3","2.1","7.8","80","12.3","4.46","10.3","10.9","13",NA,NA,""
"5","4E","719","PIGL",4.2,"0.1",NA,"2.7",NA,"1985",NA,NA,NA,NA,NA,NA,NA,"4.7","S","N",NA,NA,NA,NA,"2.2","2","4.4","5",NA,NA,"4.2",NA,NA,"DD",NA,""
"5","4E","1784","POTR",9.8,"0.3",NA,NA,"0.4","1983",NA,NA,NA,NA,NA,NA,NA,"11.7","S","NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.4",NA,NA,"DD",NA,""
"5","4E","721","POTR",12.5,"0.5",NA,NA,"1.7","1981","1.8",NA,"2.2","1.8",NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"Unknown_exit_coordinates_(1991)"
"5","4E","717","PIGL",5.8,"0.5",NA,"1.7",NA,"2000",NA,NA,NA,NA,NA,NA,NA,"7.7","O","Z",NA,NA,NA,NA,"1.5","1","4.6","55",NA,NA,"5.9","5.7","7.3","DS",NA,""
"5","4E","720","PIGL",7.5,"0.7",NA,"2.7",NA,NA,NA,NA,NA,NA,NA,NA,"55","11.1","O","Z",NA,NA,NA,NA,"2.2","1.7","6","70","9.2","2.39","9.6","9.6","12.4",NA,NA,""
"5","4E","1783","PIGL",5.5,"0.8",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"52","8.2","O","Z",NA,NA,NA,NA,"2.3","2","3.1","30",NA,"2.29","5.9","5.8","8.2",NA,NA,""
"5","4E","1782","PIGL",4,"0.8",NA,NA,"1","2000",NA,NA,NA,NA,NA,NA,NA,"4.3","O","Z",NA,NA,NA,NA,"1.7","1.7","2.6","40",NA,NA,"4.2","3.9","8","DS",NA,""
"5","4E","715","PIGL",10,"1.1",NA,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,"53","12.2","O","Z",NA,NA,NA,NA,"2.2","2.5","5.2","55","11.3","4.24","11.4","12.7","14",NA,NA,""
"5","4E","1785","PIGL",10,"1.5",NA,NA,"0.6",NA,NA,NA,NA,NA,NA,NA,"57","12.4","O","Z",NA,NA,NA,NA,"2.4","2.7","6.6","70","11.5","6.39","12.6","12.6","15.2",NA,NA,""
"5","4E","716","PIGL",8.2,"1.5",NA,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,"52","11.2","O","Z",NA,NA,NA,NA,"2.4","1.9","6.2","50","10.5","2.54","8.8","8.7","11.8",NA,NA,""
"5","4E","718","PIGL",9.2,"1.6",NA,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,"59","13.4","O","Z",NA,NA,NA,NA,"2.4","2.3","6.6","40","10.8","4.8","10.8","12.3","15.8",NA,NA,""
"5","4F","700","PIGL",17.2,NA,"0.6","1",NA,NA,NA,NA,NA,NA,NA,NA,"57","16.8","S","S",NA,NA,NA,NA,"3.4","3.7","5.6","85","19.7","10.19","20","23.9","23.2",NA,NA,""
"5","4F","711","POTR",10.5,NA,"0.8",NA,"0.5","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,"4.3_m_snag,_top_against_#778_(1991)"
"5","4F","709","POTR",10.5,NA,"0.9",NA,"0.5","1981","2.9","3",NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4F","701","PIGL",7.2,NA,"0.9","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3","S","W",NA,NA,NA,NA,"2.1","2.5","5.4","25",NA,NA,"7.2","7.1",NA,"LL",NA,""
"5","4F","699","POTR",8,NA,"1.5","1.8",NA,"1981",NA,NA,NA,NA,NA,NA,NA,"13.9","S","SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3",NA,NA,"DD",NA,""
"5","4F","702","POTR",9.8,NA,"2",NA,"2.2","1983","5.1","2.6",NA,"0",NA,"1985",NA,"16.6","L","E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4F","690","PIGL",10.8,NA,"2.2","1.7",NA,NA,NA,NA,NA,NA,NA,NA,"55","13.1","S","W",NA,NA,NA,NA,"2.1","2.2","8","70","13.2","5.95","11.9","12.4","14.3",NA,NA,""
"5","4F","708","PIGL",4,"0.4",NA,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.4","S","N",NA,NA,NA,NA,"1.3","1.6","2.8","20",NA,NA,"4.3","4.3",NA,"LL",NA,""
"5","4F","706","PIGL",15.5,"0.8",NA,NA,"0.8",NA,NA,NA,NA,NA,NA,NA,"53","18","O","Z",NA,NA,NA,NA,"3.2","3.3","9","60","19.3","9.58","18.7","22.2","19.2",NA,NA,""
"5","4F","696","PIGL",7,"1.1",NA,"0.1",NA,"2000",NA,NA,NA,NA,NA,NA,"49","9","S","W",NA,NA,NA,NA,"1.5","1.7","6.5","30",NA,"2.25","7.6","7.1","8.9","DS",NA,""
"5","4F","705","POTR",8.8,"2",NA,NA,"1.6","1981","2","1.8",NA,NA,"0.9","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4F","698","POTR",5.2,"2",NA,"0.4",NA,"1981",NA,NA,NA,"3",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4F","704","PIGL",8.2,"2.4",NA,NA,"1.7","1991",NA,NA,NA,NA,NA,NA,"42","8.3","L","NW",NA,NA,NA,NA,"1.9","2.2","3.8","40","9.8","3.58","8.5",NA,NA,"DD",NA,""
"5","4G","1357","POTR",12.5,NA,"1.1","0.4",NA,"1981","3.2",NA,"1.3",NA,"1.7","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4G","691","PIGL",12.5,NA,"1.5",NA,"0.1",NA,NA,NA,NA,NA,NA,NA,"51","13.6","S","NW",NA,NA,NA,NA,"3.1","3.1","6.3","70","15","5.84","13.5","14.7","15.1",NA,NA,""
"5","4G","680","POTR",17.5,NA,"1.5",NA,"1.6","2000",NA,NA,NA,NA,NA,NA,"77","18","M","S",NA,NA,NA,NA,"3.7","3.3","16.8","30","21.5","5.3","17.2",NA,NA,"DD",NA,"3_m_snag_(1991)"
"5","4G","1358","POTR",11.2,NA,"1.5","0.5",NA,"1981","5.5",NA,"0","2.1",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4G","692","POTR",15,NA,"2.4",NA,"1.4","1991",NA,NA,NA,NA,NA,NA,"76","18.5","S","W",NA,NA,NA,NA,"2.8","2.1","14.9","50","17.4","6.24","15.3",NA,NA,"DB2",NA,""
"5","4G","694","PIGL",18,"0.3",NA,NA,"1.4",NA,NA,NA,NA,NA,NA,NA,"53","15.9","S","N",NA,NA,NA,NA,"3.1","3.6","6","85","21.3","12.66","21","24","18.3",NA,NA,""
"5","4G","695","POTR",19.2,"1.6",NA,"1.1",NA,NA,NA,NA,NA,NA,NA,NA,"76","18.2","M","SE",NA,NA,NA,NA,"4.8","4.1","15.9","55","23.9","9.31","21.5","23.9","22",NA,NA,""
"5","4G","693","POTR",11.8,"1.7",NA,NA,"2.5","1981",NA,NA,"2",NA,NA,NA,NA,"14.5","L","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
"5","4G","697","PIGL",7.2,"1.7",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"56","9.5","O","Z",NA,NA,NA,NA,"1.9","2.1","3.7","60",NA,"7.18","8.4","9.5","11",NA,NA,""
"5","4H","1350","POTR",18,NA,"2.3","0.2",NA,NA,NA,NA,NA,NA,NA,NA,"71","21.9","S","E",NA,NA,NA,NA,"3.4","3","16.5","70","21.8","11.81","19.7","21.2",NA,NA,NA,""
"5","4H","1353","PIGL",9.8,"0.1",NA,NA,"0.9",NA,NA,NA,NA,NA,NA,NA,"51","12.1","S","W",NA,NA,NA,NA,"3.2","2.9","6.7","80","12","7","11.5","13.8","15.5",NA,NA,""
"5","4H","1352","PIGL",13.8,"0.2",NA,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,"57","12.9","O","Z",NA,NA,NA,NA,"3","3.2","7.4","65","16","8.42","15.7","17.8","16",NA,NA,""
"5","4H","1351","POTR",13,"0.9",NA,"0.3",NA,"1984",NA,NA,NA,"4.5",NA,NA,"73","19.5","O","Z",NA,NA,NA,NA,"1.5","1.6","17.3","15","14.2","2.39",NA,NA,NA,"DD",NA,"Added_2_yrs_for_coring_at_0.8_m_(1983)"
"5","4H","1354","POTR",17.5,"1.2",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,"77","22.2","M","NE",NA,NA,NA,NA,"3.2","4.6","15.6","40","20.4","6.76","18.4","19.2",NA,"LL",NA,""
"5","4H","1356","POTR",13,"1.8",NA,NA,"2","1981","5.3",NA,"0","1",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DD",NA,""
