stand,quadrat,tree_tag,dead,height_m,age,dbh_m,sp_codes
2,38,NA,l,NA,NA,6.349996571,PIBA
2,38,NA,l,NA,NA,9.651994788,PIBA
2,38,NA,l,NA,NA,9.651994788,PIBA
2,38,NA,l,NA,NA,9.651994788,PIBA
2,38,NA,l,NA,NA,13.20799287,PIBA
2,38,NA,l,NA,NA,8.635995337,PIBA
2,38,NA,l,NA,NA,10.9219941,PIBA
2,38,NA,l,NA,NA,12.69999314,PIBA
2,38,NA,l,NA,NA,9.143995062,PIBA
2,38,NA,l,NA,NA,5.841996845,PIBA
2,38,NA,l,NA,NA,5.587996982,PIBA
2,38,NA,l,NA,NA,12.953993,PIBA
2,38,NA,l,NA,NA,3.047998354,PIBA
2,38,NA,l,NA,NA,7.11199616,PIBA
2,38,NA,l,NA,NA,12.44599328,PIBA
2,38,NA,l,NA,NA,3.301998217,PIBA
2,38,NA,l,NA,NA,4.317997668,PIBA
2,38,NA,l,NA,NA,10.9219941,PIBA
2,38,NA,l,NA,NA,10.41399438,PIBA
2,38,NA,l,NA,NA,11.93799355,PIBA
2,38,NA,l,NA,NA,4.317997668,PIBA
2,38,NA,l,NA,NA,7.873995748,PIBA
2,38,NA,l,NA,NA,12.69999314,PIBA
2,38,NA,l,NA,NA,9.905994651,PIBA
2,38,NA,l,NA,NA,3.047998354,PIBA
2,38,NA,l,NA,NA,7.11199616,PIBA
2,38,NA,l,NA,NA,8.889995199,PIBA
2,38,NA,l,NA,NA,6.857996297,PIBA
2,38,NA,l,NA,NA,6.857996297,PIBA
2,38,NA,l,NA,NA,5.587996982,PIBA
2,38,NA,l,NA,NA,4.063997805,PIBA
2,38,NA,l,NA,NA,4.317997668,PIBA
2,38,NA,l,NA,NA,6.857996297,PIBA
2,39,NA,l,NA,NA,7.365996022,PIBA
2,39,NA,l,NA,NA,4.571997531,PIBA
2,39,NA,l,NA,NA,6.349996571,PIBA
2,39,NA,l,NA,NA,3.301998217,PIBA
2,39,NA,l,NA,NA,9.143995062,PIBA
2,39,NA,l,NA,NA,5.33399712,PIBA
2,39,NA,l,NA,NA,5.079997257,PIBA
2,39,NA,l,NA,NA,3.809997943,PIBA
2,39,NA,l,NA,NA,4.063997805,PIBA
2,39,NA,l,NA,NA,4.571997531,PIBA
2,39,NA,l,NA,NA,5.587996982,PIBA
2,39,NA,l,NA,NA,6.095996708,PIBA
2,39,NA,l,NA,NA,4.571997531,PIBA
2,39,NA,l,NA,NA,6.349996571,PIBA
2,39,NA,l,NA,NA,6.603996434,PIBA
2,39,NA,l,NA,NA,3.047998354,PIBA
2,39,NA,l,NA,NA,4.317997668,PIBA
2,39,NA,l,NA,NA,10.9219941,PIBA
2,39,NA,l,NA,NA,12.69999314,PIBA
2,39,NA,l,NA,NA,5.079997257,PIBA
2,39,NA,l,NA,NA,7.873995748,PIBA
2,39,NA,l,NA,NA,8.889995199,PIBA
2,39,NA,l,NA,NA,4.825997394,PIBA
2,39,NA,l,NA,NA,7.873995748,PIBA
2,39,NA,l,NA,NA,8.127995611,PIBA
2,39,NA,l,NA,NA,7.619995885,PIBA
2,39,NA,l,NA,NA,10.15999451,PIBA
2,39,NA,l,NA,NA,12.19199342,PIBA
2,39,NA,l,NA,NA,9.905994651,PIBA
2,39,NA,l,NA,NA,14.47799218,PIBA
2,39,NA,l,NA,NA,11.42999383,PIBA
2,39,NA,l,NA,NA,13.96999246,PIBA
2,39,NA,l,NA,NA,10.9219941,PIBA
2,39,NA,l,NA,NA,9.905994651,PIBA
2,39,NA,l,NA,NA,12.69999314,PIBA
2,39,NA,l,NA,NA,13.20799287,PIBA
2,39,NA,l,NA,NA,12.19199342,PIBA
2,39,NA,l,NA,NA,11.42999383,PIBA
2,39,NA,l,NA,NA,10.66799424,PIBA
2,39,NA,l,NA,NA,4.571997531,PIBA
2,39,NA,l,NA,NA,9.143995062,PIBA
2,39,NA,l,NA,NA,2.793998491,PIBA
2,39,NA,l,NA,NA,11.68399369,PIBA
2,39,NA,l,NA,NA,10.41399438,PIBA
2,39,NA,l,NA,NA,7.365996022,PIBA
2,39,NA,l,NA,NA,11.42999383,PIBA
2,39,NA,l,NA,NA,11.17599396,PIBA
2,40,NA,l,NA,NA,13.46199273,PIBA
2,40,NA,l,NA,NA,15.7479915,PIBA
2,40,NA,l,NA,NA,8.127995611,PIBA
2,40,NA,l,NA,NA,13.46199273,PIBA
2,40,NA,l,NA,NA,12.69999314,PIBA
2,40,NA,l,NA,NA,7.619995885,PIBA
2,40,NA,l,NA,NA,12.69999314,PIBA
2,40,NA,l,NA,NA,8.635995337,PIBA
2,40,NA,l,NA,NA,15.23999177,PIBA
2,40,NA,l,NA,NA,9.905994651,PIBA
2,40,NA,l,NA,NA,17.27199067,PIBA
2,40,NA,l,NA,NA,8.889995199,PIBA
2,40,NA,l,NA,NA,17.01799081,PIBA
2,40,NA,l,NA,NA,11.93799355,PIBA
2,40,NA,l,NA,NA,15.23999177,PIBA
2,40,NA,l,NA,NA,18.03399026,PIBA
2,40,NA,l,NA,NA,11.17599396,PIBA
2,40,NA,l,NA,NA,21.58998834,PIBA
2,40,NA,l,NA,NA,16.25599122,PIBA
2,40,NA,l,NA,NA,19.04998971,PIBA
2,40,NA,l,NA,NA,16.50999108,PIBA
2,40,NA,l,NA,NA,8.381995474,PIBA
2,41,NA,l,NA,NA,24.12998697,PIBA
2,41,NA,l,13,59,11.17599396,PIBA
2,41,NA,l,NA,NA,20.31998903,PIBA
2,41,NA,l,NA,NA,14.98599191,PIBA
2,41,NA,l,NA,NA,12.953993,PIBA
2,41,NA,l,NA,NA,13.20799287,PIBA
2,41,NA,l,NA,NA,20.82798875,PIBA
2,41,NA,l,NA,NA,9.905994651,PIBA
2,41,NA,l,NA,NA,12.69999314,PIBA
2,41,NA,l,NA,NA,12.69999314,PIBA
2,41,NA,l,NA,NA,18.03399026,PIBA
2,41,NA,d,NA,NA,10.15999451,PIBA
2,41,NA,l,NA,NA,16.76399095,PIBA
2,41,NA,d,NA,NA,5.33399712,PIBA
2,41,NA,d,NA,NA,7.619995885,PIBA
2,41,NA,d,NA,NA,15.23999177,PIBA
2,41,NA,l,12.7,65,10.9219941,PIBA
2,42,NA,l,8.7,83,9.143995062,PIBA
2,42,NA,l,NA,NA,11.42999383,PIBA
2,42,NA,l,NA,NA,11.93799355,PIBA
2,42,NA,d,NA,NA,6.095996708,PIBA
2,42,NA,d,NA,NA,9.143995062,PIBA
2,42,NA,l,NA,NA,22.85998766,PIBA
2,42,NA,l,NA,NA,11.17599396,PIBA
2,42,NA,l,NA,NA,14.73199204,PIBA
2,42,NA,l,NA,NA,10.9219941,PIBA
2,42,NA,d,NA,NA,10.66799424,PIBA
2,42,NA,l,NA,NA,19.55798944,PIBA
2,42,NA,l,NA,NA,11.93799355,PIBA
2,42,NA,l,15.6,59,17.7799904,PIBA
2,42,NA,l,NA,NA,12.69999314,PIBA
2,42,NA,l,NA,NA,18.03399026,PIBA
2,42,NA,l,NA,NA,13.96999246,PIBA
2,42,NA,l,NA,NA,14.47799218,PIBA
2,42,NA,l,NA,NA,15.7479915,PIBA
2,42,NA,l,8.9,72,10.41399438,PIBA
2,42,NA,l,NA,NA,9.651994788,PIBA
2,42,NA,d,NA,NA,7.365996022,PIBA
2,42,NA,d,NA,NA,7.873995748,PIBA
2,42,NA,l,NA,NA,17.7799904,PIBA
2,42,NA,d,NA,NA,7.11199616,PIBA
2,42,NA,l,NA,NA,13.20799287,PIBA
2,42,NA,l,NA,NA,10.15999451,PIBA
2,42,NA,l,NA,NA,16.25599122,PIBA
2,42,NA,l,NA,NA,15.7479915,PIBA
2,42,NA,l,NA,NA,17.52599054,PIBA
2,42,NA,l,NA,NA,17.7799904,PIBA
2,42,NA,l,NA,NA,16.50999108,PIBA
2,42,NA,l,NA,NA,23.36798738,PIBA
2,43,NA,l,NA,NA,13.96999246,PIBA
2,43,NA,l,NA,NA,19.8119893,PIBA
2,43,NA,l,NA,NA,12.44599328,PIBA
2,43,NA,l,NA,NA,13.46199273,PIBA
2,43,NA,l,NA,NA,3.301998217,PIBA
2,43,NA,l,NA,NA,16.76399095,PIBA
2,43,NA,l,NA,NA,16.00199136,PIBA
2,43,NA,l,NA,NA,11.42999383,PIBA
2,43,NA,l,NA,NA,14.98599191,PIBA
2,43,NA,l,NA,NA,16.76399095,PIBA
2,43,NA,l,NA,NA,20.82798875,PIBA
2,43,NA,d,NA,NA,9.143995062,PIBA
2,43,NA,l,NA,NA,19.30398958,PIBA
2,43,NA,d,NA,NA,5.079997257,PIBA
2,43,NA,l,NA,NA,11.93799355,PIBA
2,43,NA,l,NA,NA,23.36798738,PIBA
2,43,NA,l,NA,NA,18.54198999,PIBA
2,43,NA,l,NA,NA,16.76399095,PIBA
2,43,NA,l,NA,NA,12.44599328,PIBA
2,43,NA,d,NA,NA,4.317997668,PIBA
2,43,NA,l,NA,NA,10.9219941,PIBA
2,43,NA,d,NA,NA,8.635995337,PIBA
2,43,NA,l,NA,NA,6.095996708,PIBA
2,43,NA,d,NA,NA,9.143995062,PIBA
2,43,NA,d,NA,NA,8.127995611,PIBA
2,43,NA,l,NA,NA,11.17599396,PIBA
2,43,NA,l,NA,NA,13.20799287,PIBA
2,43,NA,l,NA,NA,9.143995062,PIBA
2,43,NA,l,NA,NA,7.11199616,PIBA
2,43,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,10.6,69,8.381995474,PIBA
2,44,NA,d,NA,NA,7.619995885,PIBA
2,44,NA,d,NA,NA,5.33399712,PIBA
2,44,NA,l,NA,NA,8.381995474,PIBA
2,44,NA,l,14.2,92,12.69999314,PIBA
2,44,NA,l,NA,NA,6.349996571,PIBA
2,44,NA,d,NA,NA,4.571997531,PIBA
2,44,NA,l,NA,NA,13.20799287,PIBA
2,44,NA,l,NA,NA,9.143995062,PIBA
2,44,NA,l,NA,NA,14.73199204,PIBA
2,44,NA,l,NA,NA,8.127995611,PIBA
2,44,NA,l,NA,NA,16.50999108,PIBA
2,44,NA,d,NA,NA,11.68399369,PIBA
2,44,NA,l,NA,NA,18.79598985,PIBA
2,44,NA,l,NA,NA,16.25599122,PIBA
2,44,NA,l,16.6,78,10.9219941,PIBA
2,44,NA,l,NA,NA,13.20799287,PIBA
2,44,NA,l,NA,NA,8.889995199,PIBA
2,44,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,NA,NA,17.52599054,PIBA
2,44,NA,l,NA,NA,15.49399163,PIBA
2,44,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,NA,NA,10.66799424,PIBA
2,44,NA,l,NA,NA,16.76399095,PIBA
2,44,NA,l,NA,NA,12.19199342,PIBA
2,44,NA,l,NA,NA,5.841996845,PIBA
2,44,NA,l,NA,NA,16.25599122,PIBA
2,44,NA,l,NA,NA,19.04998971,PIBA
2,44,NA,l,NA,NA,15.23999177,PIBA
2,44,NA,l,NA,NA,12.69999314,PIBA
2,44,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,NA,NA,14.73199204,PIBA
2,44,NA,l,11,65,7.619995885,PIBA
2,44,NA,l,NA,NA,11.17599396,PIBA
2,44,NA,l,NA,NA,17.52599054,PIBA
2,44,NA,l,NA,NA,18.79598985,PIBA
2,44,NA,l,NA,NA,11.42999383,PIBA
2,44,NA,l,NA,NA,17.7799904,PIBA
2,44,NA,l,NA,NA,17.7799904,PIBA
2,44,NA,l,NA,NA,23.62198724,PIBA
2,45,NA,l,NA,NA,17.7799904,PIBA
2,45,NA,d,NA,NA,8.635995337,PIBA
2,45,NA,l,NA,NA,19.04998971,PIBA
2,45,NA,l,NA,NA,14.98599191,PIBA
2,45,NA,l,NA,NA,15.23999177,PIBA
2,45,NA,l,NA,NA,15.49399163,PIBA
2,45,NA,d,NA,NA,11.17599396,PIBA
2,45,NA,l,NA,NA,16.25599122,PIBA
2,45,NA,l,NA,NA,15.49399163,PIBA
2,45,NA,d,NA,NA,10.15999451,PIBA
2,45,NA,l,NA,NA,14.22399232,PIBA
2,45,NA,d,NA,NA,7.619995885,PIBA
2,45,NA,l,NA,NA,18.54198999,PIBA
2,45,NA,d,NA,NA,8.635995337,PIBA
2,45,NA,l,NA,NA,18.79598985,PIBA
2,45,NA,l,NA,NA,16.25599122,PIBA
2,45,NA,l,NA,NA,18.28799012,PIBA
2,45,NA,d,NA,NA,20.57398889,PIBA
2,45,NA,l,NA,NA,19.55798944,PIBA
2,45,NA,l,NA,NA,18.79598985,PIBA
2,45,NA,l,NA,NA,16.50999108,PIBA
2,45,NA,l,16.3,67,17.27199067,PIBA
2,45,NA,l,NA,NA,18.28799012,PIBA
2,45,NA,l,NA,NA,15.23999177,PIBA
2,45,NA,l,NA,NA,16.76399095,PIBA
2,45,NA,l,NA,NA,22.35198793,PIBA
2,46,NA,l,NA,NA,22.60598779,PIBA
2,46,NA,l,NA,NA,7.873995748,PIBA
2,46,NA,l,NA,NA,18.79598985,PIBA
2,46,NA,l,NA,NA,13.46199273,PIBA
2,46,NA,l,NA,NA,16.50999108,PIBA
2,46,NA,l,NA,NA,16.50999108,PIBA
2,46,NA,l,NA,NA,15.49399163,PIBA
2,46,NA,l,NA,NA,14.98599191,PIBA
2,46,NA,l,NA,NA,12.953993,PIBA
2,46,NA,d,NA,NA,6.857996297,PIBA
2,46,NA,l,NA,NA,5.33399712,PIBA
2,46,NA,l,NA,NA,15.7479915,PIBA
2,46,NA,l,15,77,10.41399438,PIBA
2,46,NA,l,NA,NA,12.44599328,PIBA
2,46,NA,l,NA,NA,12.953993,PIBA
2,46,NA,l,NA,NA,17.27199067,PIBA
2,46,NA,d,NA,NA,4.317997668,PIBA
2,46,NA,l,14.2,84,13.71599259,PIBA
2,46,NA,l,NA,NA,23.62198724,PIBA
2,46,NA,l,NA,NA,11.68399369,PIBA
2,46,NA,l,NA,NA,9.651994788,PIBA
2,46,NA,l,NA,NA,18.03399026,PIBA
2,46,NA,l,NA,NA,9.397994925,PIBA
2,46,NA,d,NA,NA,11.93799355,PIBA
2,46,NA,d,NA,NA,11.17599396,PIBA
2,46,NA,d,NA,NA,13.96999246,PIBA
2,46,NA,l,NA,NA,9.397994925,PIBA
2,46,NA,l,NA,NA,16.00199136,PIBA
2,46,NA,l,NA,NA,17.01799081,PIBA
2,46,NA,l,NA,NA,19.30398958,PIBA
2,46,NA,l,14,60,14.47799218,PIBA
2,47,NA,l,NA,NA,15.49399163,PIBA
2,47,NA,l,NA,NA,18.54198999,PIBA
2,47,NA,l,NA,NA,12.44599328,PIBA
2,47,NA,l,15.7,58,16.25599122,PIBA
2,47,NA,l,NA,NA,11.68399369,PIBA
2,47,NA,d,NA,NA,9.651994788,PIBA
2,47,NA,l,NA,NA,10.9219941,PIBA
2,47,NA,l,NA,NA,11.93799355,PIBA
2,47,NA,l,17.2,94,18.79598985,PIBA
2,47,NA,l,NA,NA,11.42999383,PIBA
2,47,NA,l,NA,NA,11.17599396,PIBA
2,47,NA,l,NA,NA,10.15999451,PIBA
2,47,NA,l,NA,NA,14.73199204,PIBA
2,47,NA,l,NA,NA,13.46199273,PIBA
2,47,NA,l,NA,NA,10.41399438,PIBA
2,47,NA,l,NA,NA,24.89198656,PIBA
2,47,NA,l,NA,NA,15.23999177,PIBA
2,47,NA,l,16.8,81,15.23999177,PIBA
2,47,NA,l,NA,NA,15.49399163,PIBA
2,47,NA,l,NA,NA,14.73199204,PIBA
2,47,NA,l,NA,NA,16.76399095,PIBA
2,47,NA,l,NA,NA,16.00199136,PIBA
2,47,NA,l,NA,NA,11.93799355,PIBA
2,47,NA,l,NA,NA,15.7479915,PIBA
2,47,NA,l,NA,NA,16.50999108,PIBA
2,47,NA,l,NA,NA,18.28799012,PIBA
2,47,NA,l,NA,NA,11.68399369,PIBA
2,47,NA,l,NA,NA,14.47799218,PIBA
2,47,NA,l,NA,NA,11.93799355,PIBA
2,47,NA,l,NA,NA,14.47799218,PIBA
2,47,NA,l,NA,NA,16.00199136,PIBA
2,47,NA,d,NA,NA,18.54198999,PIBA
2,47,NA,l,NA,NA,11.68399369,PIBA
2,47,NA,l,NA,NA,10.41399438,PIBA
2,47,NA,l,NA,NA,8.127995611,PIBA
2,47,NA,l,NA,NA,18.54198999,PIBA
2,47,NA,l,NA,NA,13.71599259,PIBA
2,47,NA,l,NA,NA,12.69999314,PIBA
2,47,NA,l,NA,NA,10.9219941,PIBA
2,47,NA,d,NA,NA,5.841996845,PIBA
2,48,NA,l,NA,NA,16.76399095,PIBA
2,48,NA,l,NA,NA,15.7479915,PIBA
2,48,NA,l,NA,NA,18.54198999,PIBA
2,48,NA,d,NA,NA,5.079997257,PIBA
2,48,NA,l,NA,NA,16.25599122,PIBA
2,48,NA,l,NA,NA,12.69999314,PIBA
2,48,NA,l,NA,NA,8.127995611,PIBA
2,48,NA,l,NA,NA,20.31998903,PIBA
2,48,NA,l,NA,NA,18.03399026,PIBA
2,48,NA,l,NA,NA,8.889995199,PIBA
2,48,NA,l,NA,NA,11.68399369,PIBA
2,48,NA,d,NA,NA,4.571997531,PIBA
2,48,NA,d,NA,NA,8.127995611,PIBA
2,48,NA,d,NA,NA,8.889995199,PIBA
2,48,NA,l,NA,NA,8.127995611,PIBA
2,48,NA,d,NA,NA,9.397994925,PIBA
2,48,NA,l,NA,NA,10.41399438,PIBA
2,48,NA,l,NA,NA,14.22399232,PIBA
2,48,NA,l,NA,NA,11.93799355,PIBA
2,48,NA,l,NA,NA,13.96999246,PIBA
2,48,NA,d,NA,NA,13.20799287,PIBA
2,48,NA,l,NA,NA,21.8439882,PIBA
2,48,NA,l,NA,NA,15.49399163,PIBA
2,48,NA,l,NA,NA,18.79598985,PIBA
2,48,NA,l,NA,NA,22.60598779,PIBA
2,48,NA,l,NA,NA,12.44599328,PIBA
2,48,NA,l,NA,NA,18.79598985,PIBA
2,48,NA,d,NA,NA,9.143995062,PIBA
2,48,NA,d,NA,NA,9.143995062,PIBA
2,48,NA,l,NA,NA,18.03399026,PIBA
2,48,NA,l,NA,NA,11.42999383,PIBA
2,48,NA,l,NA,NA,21.33598848,PIBA
2,48,NA,d,NA,NA,11.68399369,PIBA
2,48,NA,d,NA,NA,8.889995199,PIBA
2,48,NA,l,NA,NA,18.54198999,PIBA
2,48,NA,l,NA,NA,17.52599054,PIBA
2,48,NA,l,NA,NA,13.20799287,PIBA
2,48,NA,l,NA,NA,19.55798944,PIBA
2,48,NA,l,NA,NA,20.06598916,PIBA
2,48,NA,l,NA,NA,21.08198862,PIBA
2,48,NA,d,NA,NA,10.66799424,PIBA
2,49,NA,l,NA,NA,18.03399026,PIBA
2,49,NA,l,NA,NA,18.28799012,PIBA
2,49,NA,l,NA,NA,19.55798944,PIBA
2,49,NA,l,NA,NA,13.46199273,PIBA
2,49,NA,l,NA,NA,14.73199204,PIBA
2,49,NA,l,NA,NA,14.47799218,PIBA
2,49,NA,l,NA,NA,14.73199204,PIBA
2,49,NA,l,NA,NA,12.19199342,PIBA
2,49,NA,l,NA,NA,13.46199273,PIBA
2,49,NA,l,NA,NA,18.54198999,PIBA
2,49,NA,d,NA,NA,14.98599191,PIBA
2,49,NA,l,NA,NA,16.76399095,PIBA
2,49,NA,d,NA,NA,8.381995474,PIBA
2,49,NA,l,NA,NA,11.68399369,PIBA
2,49,NA,d,NA,NA,10.15999451,PIBA
2,49,NA,l,NA,NA,12.69999314,PIBA
2,49,NA,l,NA,NA,16.00199136,PIBA
2,49,NA,l,NA,NA,18.03399026,PIBA
2,49,NA,l,NA,NA,17.7799904,PIBA
2,49,NA,l,NA,NA,21.58998834,PIBA
2,49,NA,l,NA,NA,11.93799355,PIBA
NA,NA,NA,NA,NA,NA,NA,PIGL
