stand,year,month,day,quad,TEMP
LF,1984,8,15,2G,0
LF,1984,8,15,2E,0
LF,1984,8,15,2C,0
LF,1984,8,15,2A,0
LF,1984,8,15,4A,0
LF,1984,8,15,4C,0
LF,1984,8,15,4E,0
LF,1984,8,15,4G,0
LF,1984,8,15,4I,0
LF,1984,8,15,6I,0
LF,1984,8,15,6G,0
LF,1984,8,15,6E,0
LF,1984,8,15,6C,0
LF,1984,8,15,6A,0
LF,1984,8,15,8A,0
LF,1984,8,15,8C,0
LF,1984,8,15,8E,0
LF,1984,8,15,8G,0
LF,1984,8,15,8I,0
MD,1984,5,10,0A,0
MD,1984,5,10,0C,0
MD,1984,5,10,0E,0
MD,1984,5,10,0G,0
MD,1984,5,10,0I,0
MD,1984,5,10,2I,0
MD,1984,5,10,2G,0
MD,1984,5,10,2E,0
MD,1984,5,10,2C,0
MD,1984,5,10,2A,0
MD,1984,5,10,4A,0
MD,1984,5,10,4C,0
MD,1984,5,10,4E,0
MD,1984,5,10,4G,0
MD,1984,5,10,4I,0
MD,1984,5,10,6I,0
MD,1984,5,10,6G,0
MD,1984,5,10,6E,0
MD,1984,5,10,6C,0
MD,1984,5,10,6A,0
MD,1984,5,10,8A,0
MD,1984,5,10,8C,0
MD,1984,5,10,8E,0
MD,1984,5,10,8G,0
MD,1984,5,10,8I,0
MD,1984,8,14,0A,0
MD,1984,8,14,0C,0
MD,1984,8,14,0E,0
MD,1984,8,14,0G,0
MD,1984,8,14,0I,0
MD,1984,8,14,2I,0
MD,1984,8,14,2G,0
MD,1984,8,14,2E,0
MD,1984,8,14,2C,0
MD,1984,8,14,2A,0
MD,1984,8,14,4A,0
MD,1984,8,14,4C,0
MD,1984,8,14,4E,0
MD,1984,8,14,4G,0
MD,1984,8,14,4I,0
MD,1984,8,14,6I,0
MD,1984,8,14,6G,0
MD,1984,8,14,6E,0
MD,1984,8,14,6C,0
MD,1984,8,14,6A,0
MD,1984,8,14,8A,0
MD,1984,8,14,8C,0
MD,1984,8,14,8E,0
MD,1984,8,14,8G,0
MD,1984,8,14,8I,0
MF,1984,5,10,0A,0
MF,1984,5,10,0C,0
MF,1984,5,10,0E,0
MF,1984,5,10,0G,0
MF,1984,5,10,0I,0
MF,1984,5,10,2I,0
MF,1984,5,10,2G,0
MF,1984,5,10,2E,0
MF,1984,5,10,2C,0
MF,1984,5,10,2A,0
MF,1984,5,10,4A,0
MF,1984,5,10,4C,0
MF,1984,5,10,4E,0
MF,1984,5,10,4G,0
MF,1984,5,10,4I,0
MF,1984,5,10,6I,0
MF,1984,5,10,6G,0
MF,1984,5,10,6E,0
MF,1984,5,10,6C,0
MF,1984,5,10,6A,0
MF,1984,5,10,8A,0
MF,1984,5,10,8C,0
MF,1984,5,10,8E,0
MF,1984,5,10,8G,0
MF,1984,5,10,8I,0
MF,1984,8,14,0A,0
MF,1984,8,14,0C,0
MF,1984,8,14,0E,0
MF,1984,8,14,0G,0
MF,1984,8,14,0I,0
MF,1984,8,14,2I,0
MF,1984,8,14,2G,0
MF,1984,8,14,2E,0
MF,1984,8,14,2C,0
MF,1984,8,14,2A,0
MF,1984,8,14,4A,0
MF,1984,8,14,4C,0
MF,1984,8,14,4E,0
MF,1984,8,14,4G,0
MF,1984,8,14,4I,0
MF,1984,8,14,6I,0
MF,1984,8,14,6G,0
MF,1984,8,14,6E,0
MF,1984,8,14,6C,0
MF,1984,8,14,6A,0
MF,1984,8,14,8A,0
MF,1984,8,14,8C,0
MF,1984,8,14,8E,0
MF,1984,8,14,8G,0
MF,1984,8,14,8I,0
ML,1984,5,3,0A,0
ML,1984,5,3,0C,0
ML,1984,5,3,0E,0
ML,1984,5,3,0G,0
ML,1984,5,3,0I,0
ML,1984,5,3,2I,0
ML,1984,5,3,2G,0
ML,1984,5,3,2E,0
ML,1984,5,3,2C,0
ML,1984,5,3,2A,0
ML,1984,5,3,4A,0
ML,1984,5,3,4C,0
ML,1984,5,3,4E,0
ML,1984,5,3,4G,0
ML,1984,5,3,4I,0
ML,1984,5,3,6I,0
ML,1984,5,3,6G,0
ML,1984,5,3,6E,0
ML,1984,5,3,6C,0
ML,1984,5,3,6A,0
ML,1984,5,3,8A,0
ML,1984,5,3,8C,0
ML,1984,5,3,8E,0
ML,1984,5,3,8G,0
ML,1984,5,3,8I,0
ML,1984,8,2,0A,0
ML,1984,8,2,0C,0
ML,1984,8,2,0E,0
ML,1984,8,2,0G,0
ML,1984,8,2,0I,0
ML,1984,8,2,2I,0
ML,1984,8,2,2G,0
ML,1984,8,2,2E,0
ML,1984,8,2,2C,0
ML,1984,8,2,2A,0
ML,1984,8,2,4A,0
ML,1984,8,2,4C,0
ML,1984,8,2,4E,0
ML,1984,8,2,4G,0
ML,1984,8,2,4I,0
ML,1984,8,2,6I,0
ML,1984,8,2,6G,0
ML,1984,8,2,6E,0
ML,1984,8,2,6C,0
ML,1984,8,2,6A,0
ML,1984,8,2,8A,0
ML,1984,8,2,8C,0
ML,1984,8,2,8E,0
ML,1984,8,2,8G,0
ML,1984,8,2,8I,0
OI,1984,5,13,0A,0
OI,1984,5,13,0C,0
OI,1984,5,13,0E,0
OI,1984,5,13,0G,0
OI,1984,5,13,0I,0
OI,1984,5,13,2I,0
OI,1984,5,13,2G,0
OI,1984,5,13,2E,0
OI,1984,5,13,2C,0
OI,1984,5,13,2A,0
OI,1984,5,13,4A,0
OI,1984,5,13,4C,0
OI,1984,5,13,4E,0
OI,1984,5,13,4G,0
OI,1984,5,13,4I,0
OI,1984,5,13,6I,0
OI,1984,5,13,6G,0
OI,1984,5,13,6E,0
OI,1984,5,13,6C,0
OI,1984,5,13,6A,0
OI,1984,5,13,8A,0
OI,1984,5,13,8C,0
OI,1984,5,13,8E,0
OI,1984,5,13,8G,0
OI,1984,5,13,8I,0
OI,1984,8,7,0A,0
OI,1984,8,7,0C,0
OI,1984,8,7,0E,0
OI,1984,8,7,0G,0
OI,1984,8,7,0I,0
OI,1984,8,7,2I,0
OI,1984,8,7,2G,0
OI,1984,8,7,2E,0
OI,1984,8,7,2C,0
OI,1984,8,7,2A,0
OI,1984,8,7,4A,0
OI,1984,8,7,4C,0
OI,1984,8,7,4E,0
OI,1984,8,7,4G,0
OI,1984,8,7,4I,0
OI,1984,8,7,6I,0
OI,1984,8,7,6G,0
OI,1984,8,7,6E,0
OI,1984,8,7,6C,0
OI,1984,8,7,6A,0
OI,1984,8,7,8A,0
OI,1984,8,7,8C,0
OI,1984,8,7,8E,0
OI,1984,8,7,8G,0
OI,1984,8,7,8I,0
OP,1984,5,17,0A,0
OP,1984,5,17,0C,0
OP,1984,5,17,0E,0
OP,1984,5,17,0G,0
OP,1984,5,17,0I,0
OP,1984,5,17,2I,0
OP,1984,5,17,2G,0
OP,1984,5,17,2E,0
OP,1984,5,17,2C,0
OP,1984,5,17,2A,0
OP,1984,5,17,4A,0
OP,1984,5,17,4C,0
OP,1984,5,17,4E,0
OP,1984,5,17,4G,0
OP,1984,5,17,4I,0
OP,1984,5,17,6I,0
OP,1984,5,17,6G,0
OP,1984,5,17,6E,0
OP,1984,5,17,6C,0
OP,1984,5,17,6A,0
OP,1984,5,17,8A,0
OP,1984,5,17,8C,0
OP,1984,5,17,8E,0
OP,1984,5,17,8G,0
OP,1984,5,17,8I,0
OP,1984,8,9,0A,0
OP,1984,8,9,0C,0
OP,1984,8,9,0E,0
OP,1984,8,9,0G,0
OP,1984,8,9,0I,0
OP,1984,8,9,2I,0
OP,1984,8,9,2G,0
OP,1984,8,9,2E,0
OP,1984,8,9,2C,0
OP,1984,8,9,2A,0
OP,1984,8,9,4A,0
OP,1984,8,9,4C,0
OP,1984,8,9,4E,0
OP,1984,8,9,4G,0
OP,1984,8,9,4I,0
OP,1984,8,9,6I,0
OP,1984,8,9,6G,0
OP,1984,8,9,6E,0
OP,1984,8,9,6C,0
OP,1984,8,9,6A,0
OP,1984,8,9,8A,0
OP,1984,8,9,8C,0
OP,1984,8,9,8E,0
OP,1984,8,9,8G,0
OP,1984,8,9,8I,0
RL,1984,5,14,0A,0
RL,1984,5,14,0C,0
RL,1984,5,14,0E,0
RL,1984,5,14,0G,0
RL,1984,5,14,0I,0
RL,1984,5,14,2I,0
RL,1984,5,14,2G,0
RL,1984,5,14,2E,0
RL,1984,5,14,2C,0
RL,1984,5,14,2A,0
RL,1984,5,14,4A,0
RL,1984,5,14,4C,0
RL,1984,5,14,4E,0
RL,1984,5,14,4G,0
RL,1984,5,14,4I,0
RL,1984,5,14,6I,0
RL,1984,5,14,6G,0
RL,1984,5,14,6E,0
RL,1984,5,14,6C,0
RL,1984,5,14,6A,0
RL,1984,5,14,8A,0
RL,1984,5,14,8C,0
RL,1984,5,14,8E,0
RL,1984,5,14,8G,0
RL,1984,5,14,8I,0
RL,1984,8,16,0A,0
RL,1984,8,16,0C,0
RL,1984,8,16,0E,0
RL,1984,8,16,0G,0
RL,1984,8,16,0I,0
RL,1984,8,16,2I,0
RL,1984,8,16,2G,0
RL,1984,8,16,2E,0
RL,1984,8,16,2C,0
RL,1984,8,16,2A,0
RL,1984,8,16,4A,0
RL,1984,8,16,4C,0
RL,1984,8,16,4E,0
RL,1984,8,16,4G,0
RL,1984,8,16,4I,0
RL,1984,8,16,6I,0
RL,1984,8,16,6G,0
RL,1984,8,16,6E,0
RL,1984,8,16,6C,0
RL,1984,8,16,6A,0
RL,1984,8,16,8A,0
RL,1984,8,16,8C,0
RL,1984,8,16,8E,0
RL,1984,8,16,8G,0
RL,1984,8,16,8I,0
SA,1984,5,6,0A,0
SA,1984,5,6,0C,0
SA,1984,5,6,0E,0
SA,1984,5,6,0G,0
SA,1984,5,6,0I,0
SA,1984,5,6,2I,0.1
SA,1984,5,6,2G,0
SA,1984,5,6,2E,0
SA,1984,5,6,2C,0
SA,1984,5,6,2A,0
SA,1984,5,6,4A,0
SA,1984,5,6,4C,0
SA,1984,5,6,4E,0
SA,1984,5,6,4G,0
SA,1984,5,6,4I,0.5
SA,1984,5,6,6I,0
SA,1984,5,6,6G,0
SA,1984,5,6,6E,0
SA,1984,5,6,6C,0
SA,1984,5,6,6A,0
SA,1984,5,6,8A,0
SA,1984,5,6,8C,0
SA,1984,5,6,8E,0
SA,1984,5,6,8G,0
SA,1984,5,6,8I,1
SA,1984,8,11,0A,0
SA,1984,8,11,0C,0
SA,1984,8,11,0E,0.5
SA,1984,8,11,0G,0
SA,1984,8,11,0I,0
SA,1984,8,11,2I,0.1
SA,1984,8,11,2G,0
SA,1984,8,11,2E,0
SA,1984,8,11,2C,0
SA,1984,8,11,2A,0
SA,1984,8,11,4A,0
SA,1984,8,11,4C,0
SA,1984,8,11,4E,0
SA,1984,8,11,4G,0
SA,1984,8,11,4I,0.5
SA,1984,8,11,6I,0
SA,1984,8,11,6G,0
SA,1984,8,11,6E,0
SA,1984,8,11,6C,0
SA,1984,8,11,6A,0
SA,1984,8,11,8A,0
SA,1984,8,11,8C,0
SA,1984,8,11,8E,0
SA,1984,8,11,8G,0
SA,1984,8,11,8I,2
SJ,1984,5,9,0A,0
SJ,1984,5,9,0C,0
SJ,1984,5,9,0E,0
SJ,1984,5,9,0G,0
SJ,1984,5,9,0I,0
SJ,1984,5,9,2I,0
SJ,1984,5,9,2G,0
SJ,1984,5,9,2E,0
SJ,1984,5,9,2C,0
SJ,1984,5,9,2A,0
SJ,1984,5,9,4A,0
SJ,1984,5,9,4C,0
SJ,1984,5,9,4E,0
SJ,1984,5,9,4G,0
SJ,1984,5,9,4I,0
SJ,1984,5,9,6I,0
SJ,1984,5,9,6G,0
SJ,1984,5,9,6E,0
SJ,1984,5,9,6C,0
SJ,1984,5,9,6A,0
SJ,1984,5,9,8A,0
SJ,1984,5,9,8C,0
SJ,1984,5,9,8E,0
SJ,1984,5,9,8G,0
SJ,1984,5,9,8I,0
SJ,1984,8,6,0A,0
SJ,1984,8,6,0C,0
SJ,1984,8,6,0E,0
SJ,1984,8,6,0G,0
SJ,1984,8,6,0I,0
SJ,1984,8,6,2I,0
SJ,1984,8,6,2G,0
SJ,1984,8,6,2E,0
SJ,1984,8,6,2C,0
SJ,1984,8,6,2A,0
SJ,1984,8,6,4A,0
SJ,1984,8,6,4C,0
SJ,1984,8,6,4E,0
SJ,1984,8,6,4G,0
SJ,1984,8,6,4I,0
SJ,1984,8,6,6I,0
SJ,1984,8,6,6G,0
SJ,1984,8,6,6E,0
SJ,1984,8,6,6C,0
SJ,1984,8,6,6A,0
SJ,1984,8,6,8A,0
SJ,1984,8,6,8C,0
SJ,1984,8,6,8E,0
SJ,1984,8,6,8G,0
SJ,1984,8,6,8I,0
TT,1984,5,4,0A,0.1
TT,1984,5,4,0C,0
TT,1984,5,4,0E,0.1
TT,1984,5,4,0G,0.1
TT,1984,5,4,0I,0
TT,1984,5,4,2I,0
TT,1984,5,4,2G,0
TT,1984,5,4,2E,0
TT,1984,5,4,2C,0
TT,1984,5,4,2A,0
TT,1984,5,4,4A,0
TT,1984,5,4,4C,0
TT,1984,5,4,4E,0
TT,1984,5,4,4G,0
TT,1984,5,4,4I,0
TT,1984,5,4,6I,0
TT,1984,5,4,6G,0
TT,1984,5,4,6E,0
TT,1984,5,4,6C,1
TT,1984,5,4,6A,3
TT,1984,5,4,8A,15
TT,1984,5,4,8C,1
TT,1984,5,4,8E,0
TT,1984,5,4,8G,0
TT,1984,5,4,8I,0
TT,1984,8,4,0A,0.1
TT,1984,8,4,0C,0
TT,1984,8,4,0E,0.5
TT,1984,8,4,0G,0.1
TT,1984,8,4,0I,0
TT,1984,8,4,2I,0
TT,1984,8,4,2G,0
TT,1984,8,4,2E,0
TT,1984,8,4,2C,0
TT,1984,8,4,2A,0
TT,1984,8,4,4A,0
TT,1984,8,4,4C,0
TT,1984,8,4,4E,0
TT,1984,8,4,4G,0
TT,1984,8,4,4I,0
TT,1984,8,4,6I,0
TT,1984,8,4,6G,0
TT,1984,8,4,6E,0
TT,1984,8,4,6C,1
TT,1984,8,4,6A,4
TT,1984,8,4,8A,8
TT,1984,8,4,8C,1
TT,1984,8,4,8E,0
TT,1984,8,4,8G,0
TT,1984,8,4,8I,0
WO,1984,5,8,0A,0
WO,1984,5,8,0C,0
WO,1984,5,8,0E,0
WO,1984,5,8,0G,0
WO,1984,5,8,0I,0
WO,1984,5,8,2I,0
WO,1984,5,8,2G,0
WO,1984,5,8,2E,0
WO,1984,5,8,2C,0
WO,1984,5,8,2A,0
WO,1984,5,8,4A,0
WO,1984,5,8,4C,0
WO,1984,5,8,4E,0
WO,1984,5,8,4G,0
WO,1984,5,8,4I,0
WO,1984,5,8,6I,0
WO,1984,5,8,6G,0
WO,1984,5,8,6E,0
WO,1984,5,8,6C,0
WO,1984,5,8,6A,0
WO,1984,5,8,8A,0
WO,1984,5,8,8C,0
WO,1984,5,8,8E,0
WO,1984,5,8,8G,0
WO,1984,5,8,8I,0
WO,1984,8,10,0A,0
WO,1984,8,10,0C,0
WO,1984,8,10,0E,0
WO,1984,8,10,0G,0
WO,1984,8,10,0I,0
WO,1984,8,10,2I,0
WO,1984,8,10,2G,0
WO,1984,8,10,2E,0
WO,1984,8,10,2C,0
WO,1984,8,10,2A,0
WO,1984,8,10,4A,0
WO,1984,8,10,4C,0
WO,1984,8,10,4E,0
WO,1984,8,10,4G,0
WO,1984,8,10,4I,0
WO,1984,8,10,6I,0
WO,1984,8,10,6G,0
WO,1984,8,10,6E,0
WO,1984,8,10,6C,0
WO,1984,8,10,6A,0
WO,1984,8,10,8A,0
WO,1984,8,10,8C,0
WO,1984,8,10,8E,0
WO,1984,8,10,8G,0
WO,1984,8,10,8I,0
WY,1984,5,8,0A,0
WY,1984,5,8,0C,0
WY,1984,5,8,0E,0
WY,1984,5,8,0G,0
WY,1984,5,8,0I,0
WY,1984,5,8,2I,0
WY,1984,5,8,2G,0
WY,1984,5,8,2E,0
WY,1984,5,8,2C,0
WY,1984,5,8,2A,0
WY,1984,5,8,4A,0
WY,1984,5,8,4C,0
WY,1984,5,8,4E,0
WY,1984,5,8,4G,0
WY,1984,5,8,4I,0
WY,1984,5,8,6I,0
WY,1984,5,8,6G,0
WY,1984,5,8,6E,0
WY,1984,5,8,6C,0
WY,1984,5,8,6A,0
WY,1984,5,8,8A,0
WY,1984,5,8,8C,0
WY,1984,5,8,8E,0
WY,1984,5,8,8G,0
WY,1984,5,8,8I,0
WY,1984,8,10,0A,0
WY,1984,8,10,0C,0
WY,1984,8,10,0E,0
WY,1984,8,10,0G,0
WY,1984,8,10,0I,0
WY,1984,8,10,2I,0
WY,1984,8,10,2G,0
WY,1984,8,10,2E,0
WY,1984,8,10,2C,0
WY,1984,8,10,2A,0
WY,1984,8,10,4A,0
WY,1984,8,10,4C,0
WY,1984,8,10,4E,0
WY,1984,8,10,4G,0
WY,1984,8,10,4I,0
WY,1984,8,10,6I,0
WY,1984,8,10,6G,0
WY,1984,8,10,6E,0
WY,1984,8,10,6C,0
WY,1984,8,10,6A,0
WY,1984,8,10,8A,0
WY,1984,8,10,8C,0
WY,1984,8,10,8E,0
WY,1984,8,10,8G,0
WY,1984,8,10,8I,0
