quad,stand,year,month,day,PIBA,PIGL,PIMA,POTR,POBA,BEPA,LALA,VAMY,VAVI,ARUV,ROAC,PRPE,AMAL,RUID,LODI,VIED,HUTO,SABE,ALCR,LEGR,SAPS,SYAL,BEPU,SASC,SHCA,SALSP,VACA,SAMY,MACA,ASLA,ANMU,GABO,MELI,LIBO,CARO,SOSP,VIAD,APAN,COUM,FRVI,POTRI,GELI,PYCH,HIUM,ORSE,EPAN,ARCA,ARNU,COCA,LIPH,ANPA,TRBO,VIRE,GORE,LAOC,VIAM,PEPA,ASCI,ACMI,ANRA,DRASP,SEIN,SEST,STLO,RASP,DRPA,GEBI,ARLY,CHEN,AQFL,GEAM,RUAR,PYAS,MINU,ORPU,ELIN,CXRI,CXSI,ORAS,AGSC,BRCI,SCPU,JUBA,ELGL,CACA,CAIN,FESA,BRIN,CXSP,EQVA,LYCO,LYAN,EQSY,EQSC,SEDE,EQPR,LYCL,EQAR,TEMP,PRVI,LOCA,PEGR,EMNI,COTRI,LYOB,RUPU,STLO2,ERISP,PHFR,SOTR,CHUM
8G,SJ,1984,8,6,8,0,0,0,0,0,0,4,12,3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0
8I,SJ,1984,8,6,8,0,0,0,0,0,0,4,8,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0,0.01,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0
0A,TT,1984,5,4,5,0,0,0,0,0,0,1,1,0,0.01,0,0,0,0,0,0,0.1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,43,0,0,0,0,0,0,0,0,0,0
0C,TT,1984,5,4,2,1,0,0,0,0,0,2,5,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
0E,TT,1984,5,4,6,0,1,0,0,0,0,0.1,8,0.1,0.01,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,40,0,0,0,0,0,0,0,0,0,0
0G,TT,1984,5,4,5,0,0,0,0,0,0,1,12,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,36,0,0,0,0,0,0,0,0,0,0
0I,TT,1984,5,4,12,0,0,0,0,0,0,0.5,15,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
2I,TT,1984,5,4,15,0,2,0,0,0,0,1,7,0,0.01,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,3,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
2G,TT,1984,5,4,3,0,4,0,0,0,0,0.1,5,0.1,0.1,0,0.01,0,0,0,0,0.5,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,6,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0
2E,TT,1984,5,4,17,0,0.5,0,0,0,0,0.5,1,0.5,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
2C,TT,1984,5,4,6,0,0,0,0,0,0,0.5,10,0,0.1,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
2A,TT,1984,5,4,8,0,0,0,0,0,0,0.5,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
4A,TT,1984,5,4,2,0,1,0,0,0,0,0.5,1,0,0.01,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
4C,TT,1984,5,4,5,0,0,0,0,0,0,1,10,0.5,0.01,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
4E,TT,1984,5,4,5,0,0,0,0,0,0,0.5,8,0,0.01,0,0,0,0,0,0,0.1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,36,0,0,0,0.1,0,0,0,0,0,0
4G,TT,1984,5,4,5,0,1,0,0,0,0,0.5,6,0.1,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
4I,TT,1984,5,4,15,0,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
6I,TT,1984,5,4,12,0,1,0,0,0,0,0.1,0.5,1,0.01,0,0,0,0,0,0,0.01,0,3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
6G,TT,1984,5,4,10,0,0,0,0,0,0,0.5,0.1,0,0.01,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
6E,TT,1984,5,4,1,0,0,0,0.01,0,0,1,10,0,0.01,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.01,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
6C,TT,1984,5,4,6,0,0.5,0,0,0,0,1,15,0.5,0.01,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0
6A,TT,1984,5,4,12,0,0,0,0.01,0,0,0.5,8,0.5,0.01,0,0,0,0,0.01,0,0,0,0.5,0,0,0,0,0.01,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0
8A,TT,1984,5,4,6,0,0,0,0.01,0,0,1,2,0,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,42,0,0,0,0,0,0,0,0,0,0
8C,TT,1984,5,4,7,0,2,0,0,0,0,0.5,17,0.5,0.01,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0
8E,TT,1984,5,4,6,0,0,0,0,0,0,0.5,15,0.5,0.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
8G,TT,1984,5,4,8,0,1,0,0,0,0,0.1,2,0,0.01,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
8I,TT,1984,5,4,10,0,4,0,0,0,0,0.1,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2,0,0,0,0,0,0.01,0.01,0,0.1,0,0.1,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0
0A,TT,1984,8,4,7,0,0,0.1,0,0,0,3,1,0,1,0,0,0,0,0,0,0.1,0,2,1,0,0,0,10,0,0.1,0,0,0,0,0,0.1,6,0,0,0,0,0,0.1,0.5,0,0,0.1,0,0.1,0,0,10,0,0,0.1,0,0.01,0.5,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,64,0,0,0,0,0,0,0,0,0,0
0C,TT,1984,8,4,7,0,1,0,0,0,0,4,6,0,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,15,0,0,0.1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
0E,TT,1984,8,4,8,0,3,0,0,0,0,3,5,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,6,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.1,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,63,0,0,0,0,0,0,0,0,0,0
0G,TT,1984,8,4,8,0,0,0,0,0,0,3,12,0,4,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,2,0,0,0,0,0,0.1,0.1,0,0,0.1,0,0.5,0,0,15,0,0,0,0,0,0.5,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,59,0,0,0,0,0,0,0,0,0,0
0I,TT,1984,8,4,12,0,0,0,0,0,0,1,17,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,12,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
2I,TT,1984,8,4,15,0,5,0.1,0,0,0,4,8,0.1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,1,0,0,0,0,0,0.5,0,0,0,0.1,0.01,0,0,0,15,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
2G,TT,1984,8,4,5,0,3,0,0,0,0,1,5,7,3,0,0,0,0,0.5,0,2,0,0,0,0,0,0,10,0,0.1,0,0,0,0,0,0,4,0,0,0,0,0,1,0.1,0,0,0,0,0.5,0,0,25,0,0,0.1,0,0.01,0.5,0.1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
2E,TT,1984,8,4,15,0,0.5,0,0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,7,0,0,0,0,0,0.1,0.1,0,0,0.1,0.1,1,0,0,15,0,0,0.1,0,0,0.5,0.1,0.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
2C,TT,1984,8,4,6,0,0,0,0,0,0,3,10,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0.1,0,0,0,0,0,0,0,0.01,4,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,8,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
2A,TT,1984,8,4,10,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,7,0,0,0,0,0,0.5,0.5,0,0,0.01,0,0,0,0,12,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
4A,TT,1984,8,4,4,0,2,0.5,0,0,0,1,1,0,2,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0.5,0.01,0,0,0.1,0,0.01,0,0,8,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
4C,TT,1984,8,4,7,0,0.5,0,0,0,0,5,12,0,3,0,0,0,0,0,0,0.1,0,2,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.01,5,0,0,0,0,0,0.5,0.1,0,0,0,0.1,0,0,0,15,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
4E,TT,1984,8,4,6,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0.01,3,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,10,0,0,0.1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,60,0,0,0,0.1,0,0,0,0,0,0
4G,TT,1984,8,4,12,0,2,0,0,0,0.1,0,5,0,0,0,0,0,0,0,0,1,0,2,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0.1,3,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,12,0,0,0.01,0,0,0.5,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
4I,TT,1984,8,4,12,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,6,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,0,0,17,0,0,1,0,0.01,0.5,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0
6I,TT,1984,8,4,10,0,2,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0.1,0,2,0,0,0,0,1,0,0.1,0,0,0,0,0,0.01,5,0,0.1,0,0,0,0.5,0.1,0,0,0.1,0,0,0,0,4,0,0,0.1,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,62,0,0,0,0,0,0,0,0,0,0
6G,TT,1984,8,4,12,0,0.1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0.5,0,0,0,0,0,0.1,3,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,6,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0
6E,TT,1984,8,4,2,0,0,1,0,0,0,4,8,0,2,0,0,0,0,0,0,0.5,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0.1,2,0,0,0,0,0,1,0.5,0,0,0.1,0,0.1,0,0,15,0,0,0.5,0,0,1,0,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,59,0,0,0,0,0,0,0,0,0,0
6C,TT,1984,8,4,9,0,0.5,0,0,0,0,3,20,0.5,3,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.1,0.1,0,0,0.5,0,0,0,0,10,0,0,0.5,0,0.01,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,0,0
6A,TT,1984,8,4,12,0,0.1,0.5,0,0,0,1,7,0.5,2,0,0,0,0,0.1,0,0.1,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,8,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,0,0,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0
8A,TT,1984,8,4,9,0,0,0,0,0,0,5,2,0.5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,3,0,0,0,0,0,0.1,0.5,0,0,0.01,0,0,0,0,20,0,0,0,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,62,0,0,0,0,0,0,0,0,0,0
8C,TT,1984,8,4,10,0,3,0,0,0,0,1,20,0,4,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0,0,0,0,0,0,0,0,0,0
8E,TT,1984,8,4,7,0,0.1,0,0,0,0,3,30,0.5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,8,0,0,0.5,0,0.01,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.01,62,0,0,0,0,0,0,0,0,0,0
8G,TT,1984,8,4,10,0,1,0.5,0,0,0,2,2,0,1,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0.1,0,0.01,0,0,0,8,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.5,0.1,0,0,0,0,0,0.01,63,0,0,0,0,0,0,0,0,0,0
8I,TT,1984,8,4,15,0,8,0,0,0,0,1,0.5,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,2,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0
0A,WO,1984,5,8,12,0,0,0,0,0,0,0.1,0,3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
