Hondo-SEADYN Project:  Rack 005971 File HSL Stemtbl   ,,,,,,,Data checked: 2003 Feb 18,,,,2005 Data Entered and Checked: 2005-Aug-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stand 1:  Square plots 5m x 5m,,,,,,,,,,,2010 Data Entered: 2010-Sep-01; Checked: 2010-Sep-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

,,,,1983,,,,,,Fallen Stems,,,,,,,,1983,,,,,,,          1983 Crown,,,,1983,1983,1991,2000,2000,,2000,,2005,,,,,,2010,,,,,,
,,,,DBH,1983 Base Coordinates (m),,,,Year,Length,Exit Coordinates (m),,,,Year,Uprooted,,Stem,       1983 Stem Lean,,       1991 Stem Lean,,       2000 Stem Lean,,         Width ,,Ht to crown,,BSD,Radial Inc.,DBH,DBH,Height,2000,Fire ,Comments,(cm),(m),,Stem Lean,,,(cm),(m),,Stem Lean,,,
Stand,Plot,Tag #,Species,(inches),N,S,E,W,Dead,(m),N,S,E,W,Fallen,/ Broken,Age,Height(m),AmtChar,Direction,AmtNum,Direction,AmtNum,Direction,N-S,E-W,bottom (m),Fill%,(cm),(cm),(cm),(cm),(m),Code,Codes,(year recorded),DBH05,Height05,Code05,AmtNum05,Direction05,Comments05,DBH10,Height10,Code10,AmtNum10,Direction10,Comments10,Dummy
1,6H,6650,J,4.2,1.8,.,.,1.2,.,.,.,.,.,.,.,.,35,11,S,S,.,.,.,.,2,2.4,4.7,40,11.1,12.38,11.5,11,11.1, ---,.,.,11.1,12.1,DS,.,.,HT_CHECKED_QUESTIONABLE_GROWTH,.,.,DS,.,.,.,X 
1,6I,6647,J,5.3,0.4,.,0.9,.,.,.,.,.,.,.,.,.,36,10.8,S,S,.,.,.,.,4.2,2.8,2.1,45,15.4,13.68,15.2,17.2,15.2, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6J,6644,J,3.4,1.7,.,2,.,.,.,.,.,.,.,.,.,.,10.1,S,E,.,.,.,.,2.3,1.6,1.4,75,.,.,11.3,14.1,13.8, ---,.,.,15.4,14.4,LL,10,SE,.,16.5,17.3,LL,10,SE,.,X 
1,6J,6645,J,5,1.8,.,2.3,.,.,.,.,.,.,.,.,.,.,12.3,O,Z,.,.,.,.,3.4,2.2,3.1,50,.,.,15.4,18,17.3, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,6J,6646,J,5.4,1.8,.,.,0.4,.,.,.,.,.,.,.,.,.,11.8,O,Z,.,.,.,.,4.1,3,2.1,55,.,.,15.3,16.1,15.3, ---,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7A,6621,J,6.7,.,1.7,.,2.1,2000,.,.,.,.,.,.,.,.,12.3,S,SW,.,.,.,.,4.9,2.5,1.3,40,.,.,19.8,22.7,17.6,DS,.,6621_22_23_and_24_are_one_individual_(1983)_joined_at_base_7A_(1991_2000),.,.,.,.,.,.,23.9,21.5,.,.,.,.,X 
1,7A,6622,J,6,.,1.7,.,2.1,.,.,.,.,.,.,.,.,.,12.9,S,NE,.,.,.,.,3.9,4.5,1.7,55,.,.,18.7,22.3,18.2,.,.,.,22.1,19.3,.,.,.,DBH_CHECKED_JOINED_AT_BASE_WITH_6623_AND_6624,22.6,19.7,.,.,.,.,X 
1,7A,6623,J,2.5,.,1.7,.,2.1,.,.,.,.,.,.,.,.,31,3.5,S,E,.,.,.,.,2.5,1.7,1.6,60,.,2.67,6.3,6.7,6.4,.,.,.,6.3,.,DB2,.,.,JOINED_AT_BASE_WITH_6622_AND_6624,.,.,DB2,.,.,.,X 
1,7A,6624,J,4.9,.,1.7,.,2.1,.,.,.,.,.,.,.,.,27,12.7,S,S,.,.,.,.,3.6,4.1,0,60,16.3,.,16.3,19,18.2,.,.,.,19.9,19,.,.,.,JOINED_AT_BASE_WITH_6622_AND_6623,21,20.1,.,.,.,.,X 
1,7B,6625,J,6.4,0.6,.,0.4,.,.,.,.,.,.,.,.,.,35,13.7,O,Z,.,.,.,.,5.7,4.1,1.6,30,19,14.25,18.3,21,18.4,.,.,.,22.6,19.7,.,.,.,.,24,20.8,.,.,.,.,X 
1,7C,6626,J,2.7,0.9,.,.,0.5,.,.,.,.,.,.,.,.,31,6.6,S,S,.,.,.,.,1.7,1.4,1.4,80,.,9.76,7.6,7.6,6.8,.,.,.,7.8,6.7,DS,.,.,HT_CHECKED,.,.,DS,.,.,.,X 
1,7C,6627,J,4.1,0.1,.,.,1.1,.,.,.,.,.,.,.,.,31,11.6,O,Z,.,.,.,.,2.1,1.8,3.3,45,13,14.84,13.5,16.3,17.1,.,.,.,17,17.7,.,.,.,.,17.9,18.1,.,.,.,.,X 
1,7C,6628,J,5.1,2,.,1.5,.,.,.,.,.,.,.,.,.,35,12,S,S,.,.,.,.,3.6,3,3.4,35,17.5,12.74,14.5,16.1,16.7,.,.,.,16.3,16.7,.,.,.,.,16.8,17.8,.,.,.,.,X 
1,7C,6629,J,3.5,.,1.2,.,1.9,.,.,.,.,.,.,.,.,30,10.3,O,Z,.,.,.,.,1.8,1.8,2.2,55,10.4,11.94,9.4,8.7,13.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7D,6630,J,4.2,2.7,.,.,1,.,.,.,.,.,.,.,.,34,10.5,S,W,.,.,.,.,2.4,3.1,2.1,45,13.3,16.09,12.7,15.2,15.5,.,.,.,15.9,16.1,.,.,.,.,16.7,18.1,.,.,.,.,X 
1,7D,6631,J,4.8,1.1,.,.,0.7,.,.,.,.,.,.,.,.,34,11.8,S,SW,.,.,.,.,4.6,3.5,4.8,35,15.6,17.12,13.5,14.8,17.5,.,.,.,15.1,17.9,.,.,.,.,15.5,20,.,.,.,.,X 
1,7D,6632,J,6.8,1.3,.,0.8,.,.,.,.,.,.,.,.,.,39,13,O,Z,.,.,.,.,5,4.4,2.9,40,21.1,12.91,19.5,21.4,17.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7D,6633,J,4.3,.,0.8,2,.,.,.,.,.,.,.,.,.,31,10.8,S,W,.,.,.,.,2.4,2.2,2.4,65,14.5,18.07,13.4,15.5,15.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7F,6634,J,6.8,0.1,.,.,1.5,.,.,.,.,.,.,.,.,33,12,S,W,.,.,.,.,5.4,4.5,1.3,50,20.5,21.93,19.9,22.4,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7F,6635,J,5.1,.,2.6,1.5,.,.,.,.,.,.,.,.,.,36,14.2,S,N,.,.,.,.,1.7,2.3,6.6,45,.,.,16.5,20.1,19.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7F,6636,J,6,.,2.1,1.5,.,.,.,.,.,.,.,.,.,33,12.6,S,S,.,.,.,.,3.8,3.8,4.7,40,17.8,13,17,18.4,17,.,.,.,18.6,17.1,.,.,.,.,19.1,19.6,LL,10,S,.,X 
1,7H,6637,J,8.2,.,1,.,2.1,.,.,.,.,.,.,.,.,35,15.6,O,Z,.,.,.,.,5.2,4.8,3,45,23.8,20.76,23.8,26.5,20.8,.,.,.,27.4,21.4,.,.,.,.,28.4,23.3,.,.,.,.,X 
1,7I,6638,J,3.5,.,1.6,.,1.7,1982,8.7,.,0,2,.,.,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,9.2,.,.,DD,.,data_is_different_than_original_data_sheet_but_left_as_is_b/c_it_is_the_original_data_entry,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7I,6639,J,6.3,0.5,.,0.9,.,.,.,.,.,.,.,.,.,40,11.8,S,NE,.,.,.,.,3.9,3.8,2.8,40,19.5,15.24,18.7,19.8,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7I,6640,J,4.9,.,1.8,0.6,.,.,.,.,.,.,.,.,.,37,11.4,S,E,.,.,.,.,3,3.7,2.9,45,13.8,15.16,14.1,16.2,16.8,.,.,.,16.9,17.2,.,.,.,.,17.4,18.3,.,.,.,.,X 
1,7I,6641,J,3.9,.,1.4,0.1,.,.,.,.,.,.,.,.,.,35,11.4,O,Z,.,.,.,.,2.3,1.6,4.5,45,12.7,10.65,12.2,14.8,16.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,7J,6642,J,5.8,.,1.6,.,1.4,.,.,.,.,.,.,.,.,.,12.8,S,S,.,.,.,.,3.8,2.6,2.6,50,.,.,16,17.7,16.6,.,.,.,18.5,17.5,.,.,.,.,19.2,19.1,.,.,.,.,X 
1,7J,6643,J,6.3,1.7,.,1,.,.,.,.,.,.,.,.,.,.,14.6,O,Z,.,.,.,.,3.7,2.1,2.6,50,.,.,17.3,20.1,19.2,.,.,.,20.2,20.2,.,.,.,.,21.8,21.5,.,.,.,.,X 
1,8B,6619,J,4.3,.,1.9,0.9,.,.,.,.,.,.,.,.,.,36,11.7,S,W,.,.,.,.,2.1,2,3.9,50,14.5,10.17,11.5,11.9,14.3,.,.,.,11.4,14,DS,.,.,DBH_AND_HT_CHECKED,.,.,DS,.,.,.,X 
1,8B,6620,J,5,1.3,.,1.6,.,.,.,.,.,.,.,.,.,37,12,O,Z,.,.,.,.,2.9,2.5,2.3,40,16.3,10.26,14.7,15.5,15.1,.,.,.,.,.,.,.,.,.,16,16.6,.,.,.,.,X 
1,8C,6614,J,6.1,.,1.3,0.3,.,.,.,.,.,.,.,.,.,34,13.7,O,Z,.,.,.,.,3.9,3.4,4.4,60,19,17.45,18.3,20.1,18.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8C,6615,J,6.7,1.2,.,1.8,.,.,.,.,.,.,.,.,.,35,13.9,O,Z,.,.,.,.,3.3,4,5.3,45,21.5,16.65,19.1,21.3,17.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8C,6616,J,4.9,1.6,.,.,0.4,.,.,.,.,.,.,.,.,29,12.4,S,NE,.,.,.,.,3.1,2.6,3.3,55,15.9,15.25,14.4,16.3,15.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8C,6617,J,5.5,1.9,.,.,0.2,.,.,.,.,.,.,.,.,33,13,S,S,.,.,.,.,2.5,2.6,4.6,35,17.2,16.43,15.9,18.2,18.2,.,.,.,18.2,18.7,.,.,.,.,18.6,17.9,.,.,.,ht_checked,X 
1,8C,6618,J,3.1,.,0.5,.,1.4,1985,8.9,.,0.2,0,.,.,.,29,10.3,S,E,.,.,.,.,1.4,1.2,1.7,40,9,11.28,7.6,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8D,3362,J,2.7,1.6,.,.,0.5,.,.,.,.,.,.,.,.,25,7.4,S,E,.,.,.,.,2,2,1.6,55,.,14.11,8.2,10,13.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8G,3361,J,6.1,1.8,.,.,0.4,.,.,.,.,.,.,.,.,33,12.9,O,Z,.,.,.,.,3.9,3.2,3.4,35,17.8,.,18.3,21.3,18.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8G,3545,J,4.9,.,1.5,0.3,.,.,.,.,.,.,.,.,.,32,11,O,Z,.,.,.,.,3.8,3.8,3,45,15.3,12.08,14.9,17.9,15.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8G,3546,J,3.7,0.7,.,.,2.3,.,.,.,.,.,.,.,.,36,10.3,S,W,.,.,.,.,2.2,1.4,3.7,40,11.5,8.29,10.1,13.2,13.2,.,.,.,12.8,13.5,.,.,.,DBH_CHECKED,13.2,14.2,.,.,.,.,X 
1,8H,3543,J,5.2,1.9,.,0.1,.,.,.,.,.,.,.,.,.,30,12.3,O,Z,.,.,.,.,3.4,3.2,3.1,50,16,10.61,15,17.1,16.9,.,.,.,17.6,17.9,.,.,.,.,18.5,19.4,.,.,.,.,X 
1,8H,3544,J,5,0.4,.,0.7,.,.,.,.,.,.,.,.,.,30,12.2,S,E,.,.,.,.,2.6,2,1.5,55,14.6,12.39,13.9,16.3,16.2,.,.,.,17,17.1,.,.,.,.,17.9,18.2,.,.,.,.,X 
1,8J,3540,J,6.1,.,1.5,2.4,.,.,.,.,.,.,.,.,.,.,13.6,O,Z,.,.,.,.,4,4,6.5,42,.,.,17.8,19.9,18.4,.,.,.,20.4,19.5,.,.,.,.,21.2,19.5,.,.,.,ht_checked,X 
1,8J,3541,J,6.6,2.5,.,.,0.4,.,.,.,.,.,.,.,.,.,13.7,O,Z,.,.,.,.,3.5,2.9,4.2,60,.,.,18.5,19.7,16.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,8J,3542,J,7.1,0.9,.,.,0.4,.,.,.,.,.,.,.,.,.,14.3,O,Z,.,.,.,.,4.9,3.6,2.6,40,.,.,20.1,22.7,19.1,.,.,.,23.7,19.6,.,.,.,.,24.9,20.5,.,.,.,.,X 
1,9A,6418,J,1.6,0.3,.,2.8,.,.,.,.,.,.,.,.,.,29,5.2,O,Z,.,.,.,.,0.7,0.8,1.9,20,.,3.61,4.3,4.4,5.1,DB2,.,broken_top_(2000),.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9B,6419,J,5.5,0.3,.,.,0.2,.,.,.,.,.,.,.,.,.,11.6,O,Z,.,.,.,.,4.4,4.4,2.8,45,.,.,16.5,18.9,16.8,.,.,.,19.5,17.9,.,.,.,.,20.2,19,.,.,.,.,X 
1,9B,6420,J,3.9,2.2,.,1.9,.,.,.,.,.,.,.,.,.,.,11,O,Z,.,.,.,.,3.2,2.2,1.3,30,.,.,13.3,17.6,17.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9C,6421,J,7.8,2.2,.,.,2.3,.,.,.,.,.,.,.,.,.,13.6,O,Z,.,.,.,.,6.6,5.3,4.2,70,.,.,23.2,26.8,18.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9D,6422,J,3.6,.,0.9,.,0.1,.,.,.,.,.,.,.,.,.,9.4,O,Z,.,.,.,.,1.5,2.4,4.7,60,.,.,10.6,12.5,15.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9E,6423,J,5.8,1.6,.,.,0.5,1982,11.8,1.9,.,0,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9E,6424,J,2.4,0,.,0.7,.,2000,9.5,.,0,.,0.7,.,.,24,8.6,O,Z,.,.,.,.,2,1,1.3,15,.,8.03,7.2,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9F,6425,J,3.6,1,.,1.1,.,.,.,.,.,.,.,.,.,.,9.2,S,SW,.,.,.,.,3,3.1,1.2,40,.,.,11,13.1,15.6,.,.,.,14.2,16.2,.,.,.,.,13.8,17.1,.,.,.,dbh_checked,X 
1,9F,6426,J,3.8,0.8,.,1.1,.,.,.,.,.,.,.,.,.,.,8.9,S,SW,.,.,.,.,2.9,2.6,3.8,40,.,.,11.8,13.4,16,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9F,6427,J,4.6,.,0.9,1.7,.,.,.,.,.,.,.,.,.,28,10.5,S,S,.,.,.,.,4.6,3.9,1.3,30,.,.,14.1,17.3,16.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9G,6428,J,4.3,.,1.3,.,1.8,.,.,.,.,.,.,.,.,.,11.6,S,SW,.,.,.,.,3.1,2.3,4.2,40,.,.,12.2,14.2,15.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9G,6429,J,6.3,.,0,.,3.4,2000,.,.,.,.,.,.,.,.,13.8,S,E,.,.,.,.,4.3,3.4,4.3,65,.,.,19.5,20.2,17,DS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9G,6430,J,4.1,.,1.8,1.5,.,.,.,.,.,.,.,.,.,.,11,S,N,.,.,.,.,2.4,2.8,2.8,30,.,.,12.3,15.1,15.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9G,6431,J,5.2,0.9,.,1,.,.,.,.,.,.,.,.,.,.,12.4,O,Z,.,.,.,.,2.6,3.2,4.3,50,.,.,16.5,20.1,19.1,.,.,.,21.4,20.3,.,.,.,.,22.6,22.1,.,.,.,.,X 
1,9H,3530,J,3.7,.,1.4,.,0.3,.,.,.,.,.,.,.,.,28,10.8,S,N,.,.,.,.,2.5,2.9,4.8,40,.,.,11.7,13.4,15.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9H,3531,J,5,.,0.2,.,0.5,.,.,.,.,.,.,.,.,.,12.3,S,S,.,.,.,.,3.4,3.3,3.2,35,.,.,15.4,17.9,17.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9H,3532,J,2.9,0.9,.,2.1,.,.,.,.,.,.,.,.,.,28,9.2,S,NE,.,.,.,.,2.7,2.2,4.3,15,.,20.64,9.8,11.4,15.1,.,.,.,11.9,15.5,.,.,.,.,12.5,16.4,.,.,.,.,X 
1,9H,3533,J,5.6,2.2,.,0,.,.,.,.,.,.,.,.,.,.,12.5,O,Z,.,.,.,.,3.5,2.8,4,50,.,.,16.3,18.3,17.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9H,3534,J,1.2,2.7,.,.,0,1982,3.1,0,.,.,1.9,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9H,3535,J,1,2.7,.,.,0,1982,3.7,0.7,.,2,.,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,DD,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9I,3536,J,1.9,0.6,.,0.6,.,.,.,.,.,.,.,.,.,27,6.3,O,Z,.,.,.,.,1,1.1,1.2,40,.,12.47,7.3,8.6,12.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
1,9J,3537,J,3,2.4,.,1.8,.,.,.,.,.,.,.,.,.,.,8.7,S,NW,.,.,.,.,2.6,2.6,2.3,40,.,.,9.7,11.1,13.3,.,.,.,11.3,13.3,.,.,.,.,11.4,15.2,.,.,.,.,X 
1,9J,3538,J,5.4,2.3,.,1.1,.,.,.,.,.,.,.,.,.,.,13.1,S,W,.,.,.,.,2.4,2.9,4.3,50,.,.,15.2,16.2,18.5,.,.,.,16.5,19.3,.,.,.,.,16.7,19.4,.,.,.,.,X 
1,9J,3539,J,5.8,.,1.4,0.6,.,.,.,.,.,.,.,.,.,.,13,S,S,.,.,.,.,2.9,4.2,5.9,65,.,.,17.3,19.9,18.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,X 
