stand,year,month,PLOT,PIBA,PIGL,POTR,ALCR,AMAL,ARUV,PRPE,ROAC,ROWO,RUID,SABE,SHCA,SYAL,ANMU,ANPA,ARNU,ASLA,CARO,ERGL,GABO,GELI,HIUM,LIBO,LIPH,MELI,ORSE,PYCH,SOSP,VIAD,CXSI,CXRI,ELGL,ELIN,ORAS,ORPU,EQAR,EQVA,LYCO,VAMY,VAVI,MACA
2,1983,10,8G,5,0,0,2,0,2,0.01,0.1,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,2,0,0,0,0,0,0.01,0,0,0,0.1,0,0.01,0,0.1,0,5,10,0
2,1983,10,8I,2,0,0,0,0,12,0,0.1,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0.1,0.01,0,0.01,0,0.1,0,0.1,0,0.1,0,1,5,0
2,1984,5,0A,1,0,0.01,0,0.01,19,0,0.01,0,0,0,0.1,0,0,0.01,0,0.01,0,0,0.01,0,0,0.1,0,0,0,0.1,0.1,0,0,1,0,0,0,0.01,0,0.01,0,0.1,11,0
2,1984,5,0C,3,0,0,0,0.01,25,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.01,0,0,1,0,0.01,0,0.01,0,0.01,0,0,8,0
2,1984,5,0E,0.5,0,0,2,0.01,19,0,0.01,0.01,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0.01,0,0.01,0,0.01,0,0,5,0.01
2,1984,5,0G,9,0,0,0.01,0.01,27,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.01,0.01,0,0,0.1,0,0,0,0.01,0.01,0,0,0.5,0,0,0,0.1,0,0,0,0,2,0
2,1984,5,0I,18,0,0,3,0.01,3,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,2,0
2,1984,5,2A,19,0,0,3,0.01,10,0.01,0.01,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.1,0,0,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0.01,13,0
2,1984,5,2C,17,0,0,4,0,9,0.01,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0.1,9,0
2,1984,5,2E,4,0,0,0,0.1,12,0.01,0.01,0.01,0,0,2,0,0,0.01,0,0.01,0,0.1,0,0,0,2,0,0,0.1,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0.1,15,0
2,1984,5,2G,12,0,0,4,0,2,0.01,0.1,0,0.01,0,0.01,0,0,0,0,0.01,0,0.1,0,0,0,0.1,0,0,0.1,0,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0,0.1,3,0
2,1984,5,2I,9,0,0,0.1,0.01,7,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0.1,0.01,0,0,0.1,0,0.01,0.01,0.01,0,0.1,0,0.5,6,0
2,1984,5,4A,1,0,0,0,0.06,27,0,0.1,0,0,0,0.01,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0.01,0.01,0,0.01,0.3,0.01,0,0,0.01,0,0.01,0,0.1,1.5,0
2,1984,5,4C,9,0,0,1.3,0.01,5,0.06,0.1,0,0,0,0.1,0,0,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,0.06,0,0.01,0.5,0,0,0,0.1,0,0.01,0,0.01,0.3,0
2,1984,5,4E,9,1.3,0,2,0.01,7,0,0.3,0,0,0,0,0,0.01,0.01,0,0.01,0,0,0,0,0,0.5,0,0,0,0.01,0.01,0.01,0,0.1,0,0.01,0,0.01,0,0,0,0.06,6,0
2,1984,5,4G,14,0,0,0,0,26,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.1,0,0,0,0.01,0.01,0,0,0.3,0,0.01,0,0.01,0,0,0,0.1,8.5,0
2,1984,5,4I,0,0,0,0.5,0,7.5,0,0.01,0,0,0.1,0.01,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0,0,0.06,0.01,0,0,0.5,0,0.1,0,0.01,0,0.01,0,0.01,1,0
2,1984,5,6A,2,0,0,0.1,0.1,20,0.01,0.1,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.01,0.01,0,0.01,0.1,0.1,2,0
2,1984,5,6C,5,0,0,0,0,25,0.01,0.1,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0.1,0,0,0,0.01,0,0,0,0.1,0,0.01,0,0.01,0,0.01,0,0.1,10,0
2,1984,5,6E,8,0,0,0.5,0.01,1,0,0.1,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0.01,0,0,0,0.01,3,0
2,1984,5,6G,15,0,0,2,0.01,4,0,0.1,0,0,0,0,0,0.01,0,0,0.01,0,0.01,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0.01,0,0.01,0.1,0.01
2,1984,5,6I,16,0,0,1,0,1,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0.5,0
2,1984,5,8A,10,0,0,2,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0.01,4,0
2,1984,5,6C,15,0,0,1,0.01,2,0.01,0.1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,5,0
2,1984,5,8E,5,0,0,0.5,0.1,5,0.01,0.1,0,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.5,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0.01,0.1,0.01,5,0
2,1984,5,8G,7,0,0,1,0.1,3,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.1,0,0,0.01,0.01,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0.1,6,0
2,1984,5,8I,6,0,0,0.01,0.01,9,0.01,0.1,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0.1,6,0
2,1984,6,0A,0.5,0,0.1,0,0.01,25,0,1,0,0,0,0.5,0,0.01,0.1,0,0.01,0.01,0,0.1,0,0,0.1,0,0.01,0,0,0.01,0.01,0,0.1,0,0.01,0,0.01,0,0.01,0,0.5,5,0.5
2,1984,6,0C,2,0,0,0,0.01,28,0,0.5,0,0,0,0.01,0,0,0.01,0,0.01,0,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0,0,0.5,0,0.01,0,0.1,0,0,0,0,7,0.01
2,1984,6,0E,0.5,0,0,2,0.01,20,0.1,1,0,0,0,0,0,0.1,0.01,0,0.1,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0,0.01,0,0.1,0,0.1,0.1,0.1,0,0,0,0,3,2
2,1984,6,0G,10,0,0,0,0.01,30,0,0.5,0,0,0,0,0,0.01,0.01,0,0.1,0,0,0.1,0,0,0.1,0,0,0,0.01,0,0,0,0.1,0,0,0,0.1,0,0,0,0,2,0.1
2,1984,6,0I,17,0,0,4,0.01,2,0.5,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0.5,0,0,0.1,0,0,0,0,0.01,0,0.1,0,0.01,0,0,0,0,2,1
2,1984,6,2A,20,0,0,3,0.01,7,0.5,2,0,0,0,0.01,0,0,0,0.01,0.01,0.01,0,0.01,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0.01,0,0.5,12,2
2,1984,6,2C,15,0,0,4,0.1,5,0.1,1,0,0,0,0,0,0,0,0,0.01,0.01,0,0.1,0.1,0,0.5,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,10,1
2,1984,6,2E,4,0,0,0,0.1,5,0.5,2,1,0,0,5,0,0.1,0,0,0.1,0,0,0,0,0,1,0,0,0.1,0,0.01,0,0,0,0,0,0,0.01,0,0,0,1,15,0.5
2,1984,6,2G,12,0,0,2,0.01,1,0.01,1,0,0.1,0,0,0,0,0,0,0.01,0,0.01,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,1,3,0.5
2,1984,6,2I,12,0,0,0.1,0,9,0,0.5,0,0,0,0.5,0,0.01,0,0,0.1,0,0.01,0.1,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0,0.1,0,0.01,0,0.1,0,1,7,1
2,1984,6,4A,1.5,0,0,0,0.06,32,0.5,2.5,0,0,0,0.1,0,0.1,0,0,0.75,0,0.3,0.1,0,0.1,0,0,0,0,0,0.06,0,0,0.06,0.01,0.01,0,0.1,0,0.01,0,0.75,1,0
2,1984,6,4C,7.5,0,0,0.5,0.06,4.5,0.1,1,0,0,0,1.5,0,0,0,0,0.3,0,0.01,0.06,0,0,0,0,0,0,0,0.3,0,0.01,0.75,0,0.01,0,0.3,0,0.01,0,0.01,0.5,0.1
2,1984,6,4E,9.5,1.3,0,2.5,0.06,8,0,0.6,1.5,0,0,2,0,0.1,0.01,0,0.1,0.01,0,0.06,0.1,0,1.5,0,0,0,0.1,0.06,0.06,0,0,0,0.1,0,0.01,0,0,0,1.5,5,1
2,1984,6,4G,12,0,0,0,0,32,0,0.3,0.75,0,0,0,0,0.06,0.06,0,0.01,0.01,0.1,0.1,0.1,0,0.75,0,0,0,0.1,0.01,0,0,0.3,0.01,0.1,0,0.06,0,0.01,0,0.5,8.5,0.75
2,1984,6,4I,0,0,0,1.5,0.01,5,0,0.75,0,0,1.3,0.06,0,0,0.01,0,0.1,0.06,0.06,0.06,0.06,0.01,0.1,0,0,0,0.06,0.06,0,0,0.1,0,0.3,0.1,0.06,0,0.01,0,0.1,1,0.06
2,1984,6,6A,2,0,0,2,0.5,27,0.5,2,0,0,0,0,0,0.01,0.1,0,1,0.01,0.1,0.1,0,0,0,0,0,0,0,0.01,0.01,0,0.5,0,0,0.1,0.1,0,0.01,0.5,4,4,5
2,1984,6,6C,8,0,0,0,0,16,0.1,3,0,0,0,0,0,0.1,0.01,0,0.1,0.01,0.5,0.5,0.1,0.01,0.1,0,0,0,0,0,0.01,0,0.5,0,0.01,0.01,0.1,0,0.1,0,1,19,1
2,1984,6,6E,12,0,0,2,0.1,2,0,2,0.01,0,0,0,0,0,0,0,0.1,0.01,0.01,0.1,0,0,0.5,0,0,0,0,0.1,0.01,0,0,0,0,0,0.01,0,0.01,0,1,3,2
2,1984,6,6G,12,0,0,4,0.01,6,0.5,5,0,0,0,0,0,0.01,0,0,0.1,0.01,0.5,0.1,0,0,0.5,0,0,0,0.01,0.1,0,0.01,0,0,0.1,0,0.01,0,0.01,0,0.1,0.5,3
2,1984,6,6I,16,0,0,5,0.1,2,0,3,0,0,0,0,0,0.1,0,0,0.1,0.01,0.01,0.01,0,0,0,0,0,0,0.01,0.1,0,0.01,0,0,0.01,0,0.01,0,0,0,0.5,0.5,1
2,1984,6,8A,23,0.01,0,5,0,0.5,0,3,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0.1,0,0,0,0.1,0,0,0.01,0,0,0.5,0,0,0,0.01,0,0.5,4,0.1
2,1984,6,8C,17,0,0,4,0.01,3,0.5,4,0,0.01,0,0,0,0,0,0.1,0,0,0,0.01,0.5,0,1,0,0,0.1,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0.1,7,2
2,1984,6,8E,11,0,0,3,0.1,4,0.5,3,0,0.01,0,0,0,0.01,0.01,0.1,0.1,0.01,0,0.01,0.5,0,2,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0.01,1,1,6,7
2,1984,6,8G,8,0,0,3,0.5,4,0,3,0,1,0,0,0,0,0.01,0.01,0.1,0.01,0,0.1,0.01,0.01,2,0,0,0.01,0.01,0,0.01,0,0.1,0,0.5,0,0.01,0,0.01,0,4,5,2
2,1984,6,8I,5,0,0,0.01,0.5,9,0.1,2,0,0,0,0,0,0.1,0.01,0,0.5,0.01,0.1,0.1,0,0,1,0,0,0,0,0.1,0.1,0,0,0,0.5,0,0.1,0,0.01,0,5,5,5
2,1984,7,0A,0.5,0,1,0,1,18,0,2,0,0,0,2,0,0.1,0.1,0,1,0.01,0,0.5,0.01,0.1,1,0,2,0,0.01,0.1,0,0,0.1,0,0.01,0.01,0.01,0.01,0.01,0,1,10,2
2,1984,7,0C,2,0,0,0,2,22,0,3,0,0,0,0.1,0,0.01,0,0,1,0,0.1,0.01,0,0,0,0,2,0,0.1,0.5,0.1,0,1,0,0.1,0,0.1,0,0.01,0,0,12,0.5
2,1984,7,0E,0.5,0,0,8,0.5,16,0.1,2,0.5,0,0,0,0,0.1,0.01,0,3,0.01,0.1,0.5,0,0,0,0,0.5,0,0.1,0.01,0.1,0,0.5,0,0.5,0.01,0.01,0,0,0,0,5,3
2,1984,7,0G,6,0,0,0.5,0.5,26,0,1,0,0,0,0,0,0.01,0.1,0,1,0,0.1,0.5,0,0,0.5,0,0,0,0.1,0.1,0.1,0,0.5,0,0.01,0,0.5,0,0,0,0,1,0.5
2,1984,7,0I,12,0,0,12,1,5,1,3,0,0,2,0,0,0,0.1,0.01,0,0.01,0,0.01,0,0,0.5,0,0,0.1,0,0.01,0,0.01,0,0,0.1,0,0.01,0,0,0,0,4,2
2,1984,7,2A,14,0,0,9,1,6,1,3,0,0,0,0.5,0,0.01,0,4,0.5,0.01,0,0.1,0.5,0,1,0,0,0.1,0,0,0.01,0,0,0,0.1,0,0.01,0,0.01,0,0.5,20,5
2,1984,7,2C,17,0,0,13,0.1,9,0.01,3,0,1,0,0,0,0,0,0,0.1,0.01,0,0.1,2,0,2,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,1,9,2
2,1984,7,2E,5,0,0,0,2,4,0,3,2,0,0,20,0,0.01,0.1,0,1,0.01,0.1,0.01,0,0,2,0,0,0.1,0,0,0.1,0.01,0,0,0,0,0.1,0,0,0,3,13,0.5
2,1984,7,2G,11,0,0,13,0.01,4,1,4,0,2,0,1,0,0.1,0.1,0,0.5,0.01,0.1,0.1,2,0,0.5,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.01,0,0,0,1,3,3
2,1984,7,2I,9,0,0,2,0.1,7,0,2,0,0,0,2,0,0.1,0.1,0,1,0,0.1,0.1,0,0,0,0,0.5,0,0,0.01,0.1,0,0,0,0.1,0,0.01,0,0.01,0,3,8,2
2,1984,7,4A,1.2,0,0,0,1.5,24,0,3.5,0,0,0,0.5,0,0.06,0.06,0,2,0.01,0.5,0.75,0,0.1,0,0,0.75,0,0,0.3,0,0,0.75,0.06,0,0.06,0.1,0,0.01,0,0.75,2.5,0
2,1984,7,4C,5.5,0,0,3,0.5,4,0.5,4,0.5,0,0,1.5,0,0,0,0,1.2,0,0.06,12,0,0,0,0,0.3,0,0,0.3,0,0.01,0.75,0,0.06,0,0.1,0.01,0.01,0,0.01,1,0.55
2,1984,7,4E,7.5,1.2,0,5,0.3,9.5,0,1,2.5,0,0,0.1,0,0.1,0.3,0,0.75,0.01,0.1,0,0.55,0,2,0,0,0,0.01,0.1,0,0,0,0,0.1,0.01,0.01,0,0,0,1.5,5,0.75
2,1984,7,4G,11,0,0,0,0,26,0,0.5,1.2,0,0,0,0,0.1,0.26,0,1,0.01,0,0.5,0.1,0,0.75,0,0,0,0,0.3,0,0,0.1,0,0.1,0,0.06,0,0.1,0,0.75,14,0.75
2,1984,7,4I,0,0,0,4,0.55,5,0,0.75,0,0.1,1.5,0.1,0,0.01,0.01,0.1,2,0.01,0.1,0.3,0,0.06,0,0,0.1,0,0.06,0.1,0.06,0,0.06,0,0.1,0.3,0.06,0,0,0,0.1,1,0.3
2,1984,7,6A,1,0,0,1,1,25,0.1,2,0,0,0,0,0,0.1,0.1,0,3,0.01,0,0.5,0,0,0,0,0.1,0,0.01,0.5,0.01,0,0.1,0,0,0.5,0.1,0,0.01,0.1,1,1,9
2,1984,7,6C,7,0,0,0,0,12,0.1,2,0,0,0,0,0,0.5,0.1,0,1,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0.5,0,0,0.1,0,0.01,0.1,0.1,0,0,0,1,14,0.5
2,1984,7,6E,10,0,0,4,1,0.5,0,3,0,0,0,0,0,0,0.1,0,0.5,0.1,0,0.1,0,0,0.5,0,0,0,0,0.01,0,0.01,0,0,0.01,0,0.01,0,0,0.01,1,4,3
2,1984,7,6G,10,0,0,8,0.1,3,0,5,0,0,0,0,0,0.01,0,0,0.5,0.01,0,0.1,0,0,0.1,0,0,0,0.01,1,0,0.01,0,0,0.1,0,0.01,0,0.01,0,0,0.1,3
2,1984,7,6I,15,0,0,8,0.1,0.5,0,4,0,0,0,0,0,0,0.1,0,0.1,0.01,0,0.01,0,0,0,0,0,0,0,0.5,0,0.01,0,0,0.1,0,0,0,0,0,0.5,0.1,0.5
2,1984,7,8A,16,0.01,0,7,0,0.1,0,4,0,0,0,0,0,0.01,0,1,0,0.01,0,0,2,0,0.1,0,0,0.1,0,0,0,0.1,0,0,0.1,0,0,0.01,0,0,0,6,0.1
2,1984,7,8C,12,0,0,5,0.5,0.5,0.1,3,0,0.1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,5,1
2,1984,7,8E,5,0,0,4,1,3,0.1,2,0,0.1,0,0,0,0.1,0.5,6,0.5,0,0,0.5,0.5,0.1,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,1,8,5
2,1984,7,8G,8,0,0,6,5,2,0,2,0,0.5,0,0,0,0,0.01,5,0.1,0.1,0,0.1,0.1,0.01,3,0.01,0,0.1,0,0,0,0,0,0,0.5,0,0.01,0,0.01,0,4,10,2
2,1984,7,8I,9,0,0,0.1,0,15,0.1,3,0,0,0,0,0,0.1,0,15,2,0.1,0.1,0.1,0,0,0.5,0,0,0,0,0.01,0.1,0,0.01,0,0.5,0,0.1,0,0.01,0,4,10,10
2,1984,8,0A,0.5,0,0.5,0,0.5,18,0,1,0,0,0,1,0,0.1,0.1,0,1,0.01,0.01,0.1,0.01,0,0,0,2,0,0,0.1,0,0,0.1,0,0.1,0.1,0.01,0.1,0,0,1,12,1
2,1984,8,0C,3,0,0,0,1,35,0.01,3,0,0,0,0.1,0,0.01,0,0,0.5,0,0.1,0.01,0,0,0,0,3,0,0,0.1,0,0,0.1,0,0.1,0,0.1,0,0.01,0,0,5,0.1
2,1984,8,0E,0.5,0,0,8,0.1,12,0,1,0.5,0,0,0,0,0.1,0.1,0,3,0.01,0.5,0.5,0,0,0,0,1,0,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.01,0,0,0,0,6,3
2,1984,8,0G,9,0,0,0,1,25,0,1,0,0,0,0,0,0.1,0.01,0,0.5,0.01,0.1,0.1,0,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0.01,0,0.1,0,0,0,0,3,0.1
2,1984,8,0I,13,0,0,10,0.1,2,0.5,1,0,0,0,0,0,0,0.1,0,0,0.01,0.01,0,0,0,0.5,0,0,0.1,0,0.01,0,0.01,0.01,0,0.1,0,0,0,0,0,0,2,1
2,1984,8,2I,15,0,0,5,0.1,6,0.5,2,0,0,0,0,0,0.1,0,1,0.5,0.1,0.1,0.1,0.5,0,2,0,0.01,0.5,0,0,0,0,0.01,0,0.1,0,0.01,0,0.01,0,0.1,20,4
2,1984,8,2G,15,0,0,13,0,5,0,2,0,0.1,0,0,0,0,0,0,0.1,0.01,0,0.1,1,0.01,2,0,0,0.01,0,0,0.1,0,0,0,0,0,0.01,0,0,0,1,13,2
2,1984,8,2E,6,0,0,0,3,6,0.5,2,2,0,0,18,0,0.1,0.1,0,2,0.1,0.1,0,0,0,1,0,0,0,0,0,0.1,0.1,0.01,0,0,0.01,0,0,0,0,2,20,2
2,1984,8,2C,9,0,0,12,0,1,0.5,3,0,2,0,0,0,0.1,0.01,0,0.5,0,0.1,0.1,1,0.01,0.1,0,0.5,0.1,0,0,0,0.01,0.01,0,0.1,0.01,0.01,0,0,0,0.01,3,2
2,1984,8,2A,10,0,0,1,0,8,0,1,0,0,0,1,0,0.1,0.1,0,3,0.1,0.1,0.5,0,0,0,0,2,0,0,0.1,0.5,0,0,0,0.5,0.1,0.1,0,0.01,0,1,10,3
2,1984,8,4A,1,0,0,0,1,25,0,2.5,0,0,0,0,0,0.1,0.1,0,2,0.01,0.5,0.3,0,0.1,0,0,1,0,0,0.75,0,0.5,0.5,0.1,0,0.1,0.3,0,0,0,0.5,0.5,0
2,1984,8,4C,5,0,0,3.5,0.1,3,0.1,2.5,0,0,0,2,0,0,0,0,0.75,0,0.3,0.1,0,0,0,0,0.75,0,0,0.75,0,0.3,0.3,0,0.01,0,0.1,0,0.01,0,0.1,0.3,0.1
2,1984,8,4E,7,0.75,0,5.5,0.5,9,0.1,2,2,0,0,0.1,0,0.3,0.3,0,1,0.01,0.05,0.1,0.3,0,1,0,0,0,0,0.1,0,0,0,0,0.1,0.01,0.01,0,0,0,1.5,5.5,1.5
2,1984,8,4G,3.5,0,0,0,0,27,0,0.6,1,0,0,0,0,0.3,0.5,0,1,0,0.1,0.1,0.1,0,1,0,0,0,0,0.3,0,0.1,0,0,0.1,0.01,0.01,0,0.01,0,0.5,7.5,0.5
2,1984,8,4I,0,0,0,4,0.1,7.5,0,0.75,0,0,1,0.1,0,0.1,0,0.1,1.5,0.05,0.3,0.1,0.01,0.1,0.1,0,0.5,0,0,0.5,0.1,0.1,0.1,0,0.1,0.3,0.01,0,0,0,0.3,1.5,0.3
2,1984,8,6I,1,0,0,2,1,20,0.5,1,0,0,0,0,0,0,0.1,0,1,0.01,0.1,0.1,0,0.5,0,0,0.5,0,0,0.5,0,0.1,0,0,0,0.5,0.01,0,0.01,0.5,2,2,5
2,1984,8,6G,4,0,0,0,0,10,0.1,3,0,0,0,0,0,0.1,0,0,2,0,1,0.1,0,0.1,0,0,0.1,0,0,0.5,0,0,0,0,0.1,0,0.01,0,0.01,0,1,15,1
2,1984,8,6E,6,0,0,2,1,1,0,2,0,0,0,0,0,0,0.1,1,0.01,0,0.1,0.1,0,0,0.5,0,0,0,0,0.1,0,0,0,0,0.01,0,0.01,0,0.01,0,2,3,2
2,1984,8,6C,3,0,0,12,0,3,0,4,0,0,0,0,0,0.01,0.1,0,0.5,0.01,0.5,0.01,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0.01,0,0,0,0.5,0,2
2,1984,8,6A,10,0,0,8,0.1,1,0.1,4,0,0,0,0,0,0,0.1,0,0.5,0.01,0.5,0.1,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0.1,0,0,0,0,0,1,1,1
2,1984,8,8A,7,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.1,0,0.1,0,0.1,0,0,0,0.01,0,0.5,0,0,0.01,0,0,0,5,0.5
2,1984,8,8C,10,0,0,4,0.5,0.5,1,3,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,6,2
2,1984,8,8E,5,0,0,3,2,2,0.5,4,0,0.5,0,0,0,0.1,0.5,8,0.5,0.01,0,0.1,1,0.1,3,0,0,0,0,0,0,0,0,0,0.1,0,0.01,0,0,0.5,3,7,5
2,1984,8,8G,5,0,0,4,3,0.5,0,2,0,1,0,0,0,0,0.1,4,0.5,0.01,0,0.01,0,0.1,4,0,0,0.01,0,0.01,0,0,0.01,0,0.5,0,0.01,0,0.01,0,6,15,2
2,1984,8,8I,3,0,0,0.5,0.5,15,0.5,3,0,0,0,0,0,0.1,0,0,1,0.01,0.1,0.1,0,0,1,0,0,0,0,0.1,0.1,0,0,0,0.5,0,0.01,0,0.01,0,8,10,7
2,1984,9,0A,1,0,1,0,1,20,0,2,0,0,0,2,0,0.1,0.01,0,1,0.01,0.1,0.1,0.01,0,0.5,0,0.5,0,0.1,0.5,0.1,0,0.1,0,0.01,0.01,0.1,0.1,0.01,0,2,10,0.5
2,1984,9,0C,3,0,0,0,2,32,0.01,3,0,0,0,0.5,0,0.01,0,0,1,0,0.5,0.01,0,0,0,0,0.1,0,0,0.1,0,0,0.5,0,0.1,0,0.1,0,0.01,0,0,4,0.1
2,1984,9,0E,0.5,0,0,6,0.5,17,1,3,1,0,0,0,0.1,0.5,0.1,0,4,0.01,0.5,0.5,0,0,0,0,0.1,0,0.1,0.01,0.1,0.01,0.5,0,0.1,0.01,0.1,0,0.01,0,0,5,1
2,1984,9,0G,7,0,0,0.5,0.5,32,0,1,0,0,0,0,0,0.01,0.01,0,0.5,0.01,0.1,0.5,0,0,0.5,0,0.01,0,0,0.5,0.1,0,0.5,0,0.01,0,0.1,0,0,0,0,2,0.1
2,1984,9,0I,20,0,0,15,1,4,2,1,0,0,0,0,0,0,0.1,0.01,0,0,0.1,0,0.1,0,0.5,0,0,0.1,0,0.1,0,0.01,0.1,0,0.1,0,0.01,0,0,0,0.01,3,0.5
2,1984,9,2I,18,0.01,0,9,1,6,1,4,0,0,0,0.5,0,0.01,0,4,1,0.01,0.1,0.1,0.5,0,3,0,0,0.1,0,0,0.1,0,0.1,0,0.5,0,0.01,0,0,0,1,22,1
2,1984,9,2G,17,0,0,11,0,12,0.5,3,0,0.5,0,0,0,0,0,0,0.1,0.01,0,0.1,1,0,2,0,0,0,0,0,0.1,0.01,0,0,0,0,0.01,0,0,0,2,12,0.5
2,1984,9,2E,6,0,0,0,4,7,2,2,2,0,0,15,0,0.1,0.1,0,2,0.1,0.5,0.1,0,0,2,0,0,0.1,0,0,0.1,0.01,0,0,0,0.01,0.1,0,0,0,4,12,1
2,1984,9,2C,13,0,0,14,0.01,2,1,4,0,2,0,1,0,0.1,0.1,0,0.5,0.01,0.5,0.01,1,0,0.5,0,0.1,0.5,0,0,0.1,0,0,0,0.1,0,0.01,0,0.01,0,1,3,0.5
2,1984,9,2A,6,0,0,3,0.5,10,0,2,0,0,0,2,0,0.1,0.01,0,2,0.01,0.5,0.1,0,0,0,0,0.1,0,0,0.1,0.1,0,0.5,0,0.1,0.01,0.1,0,0.01,0,2,10,0.5
2,1984,9,4A,1.3,0,0,0,1,21,0,2.5,0,0,0,0.26,0,0.06,0.1,0,2,0.01,0.3,0.3,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0.6,0.1,0.01,0.1,0.1,0,0,0,0.1,1,0
2,1984,9,4C,5.5,0,0,3,0.3,2.5,0.3,2,0.75,0,0,1.5,0,0,0,0,0.55,0,0.1,0.06,0,0,0,0,0.1,0,0,0.5,0,0.06,0.5,0,0.06,0,0.1,0,0.01,0,0.1,0.75,0.01
2,1984,9,4E,7.5,1.3,6,5,0.55,6.5,0,0.75,2,0,0,0.1,0,0.1,0.06,0,0.5,0.01,0,0.06,0.1,0,0.5,0,0,0,0.1,0.01,0.06,0,0,0,0.1,0.01,0.01,0,0.01,0,1.3,5.5,0.5
2,1984,9,4G,10,0,0,0,0,30,0,0.3,1,0,0,0,0,0.1,0.1,0,1.2,0.01,0.1,0.1,0.1,0,1,0,0,0,0,0.06,0.1,0,0.3,0,0.06,0,0.06,0,0,0,0.75,18,0.06
