Month,Year,Stand,Quad,BEPA,PIGL,POBA,POTR,AMAL,LODI,LOIN,PRPE,RIGL,RILA,RITR,ROAC,RUID,SYAL,VAVI,VIED,ACMI,ARNU,ASCI,ASCO,ACRU,COCA,COTR,EPAN,FRVE,FRVI,GABO,GATR,GORE,LAOC,LIBO,MACA,MEPA,MINU,OSCH,PEPA,PYAS,ORSE,PYCH,RUPU,TRBO,VIRE,CACA,ELIN,SCPU,EQSY,HIUM,VIAM,ELGL,BRCI,VAMY,MOUN,AGTR,LYCO,DITR,ABBA,TAOF,RIOX
8,2010,5,8I,0,30,0,23,0,0.01,0,0,0,0,0.01,2,0,0.01,0,1,0,7,1,0,0,3,0,0,0,0.01,0.1,0,0,0.1,1,0.5,1,1,0,3,0,0,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,NA
8,2010,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,2010,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,2010,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,2010,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,2010,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
8,2015,5,0A,0,1,0,7,0,0.5,0,0,0,0,0.1,2,0.5,0,0.5,0.1,0.01,2,0.1,0,0,2,0,0.01,0,0.01,0.5,0,0,0.5,5,0.01,0.1,0,0,0.5,0,0,0,2,0,0.01,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,0C,0,5,0,25,0.1,1,0,0,0,0,0.01,1,0,0,0,1,0,0.5,0.1,0.1,0,3,0,0.01,0,0.1,0.5,0,0,0.1,0.1,0.5,1,0.1,0,0.5,0,0,0,3,0,0.01,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,0E,0,20,0,12,0.1,1,0.5,0,0,0,0.5,5,0,0,0,3,0.01,1,0.5,0.1,0,1,0,0,0,0,0.5,0,0,0.01,0.01,0.1,0.1,0.1,0,0.1,0,0,0.01,2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,0G,0,2,0,8,0,0,2,0,0,0,0.1,2,0,0,0,5,0,0.5,0.1,0,0,4,0,0.01,0,0.01,0.5,0.01,0,1,5,0,0.1,0.01,0,0.5,0.01,0,0,0.5,0,0.01,0.1,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
8,2015,5,0I,0,10,0,1,0,0,0,0,0,0,2,7,0,0,0,5,0,2,0.1,0.5,0,2,0,0.5,0,0.01,0.01,0,0,0.1,0.1,0.01,0.5,0.1,0,0.1,0,0,0,1,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,2I,0,35,0,3,0,0,0,0,0,0,0,4,0,0,0,2,0,3,0.1,0,0,2,0,0,0,0.1,0.1,0,0.01,0.01,0.1,0.01,0.5,0.01,0,0.01,0,0.1,0,2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,2G,0,15,0,15,1,0.1,1,0,0,0,0.1,3,0,0,0,2,0.1,0.5,0.01,0,0,2,0,0,0,0.01,0.1,0,0,0.1,0.5,0.1,0.5,0.01,0,0.1,0.01,0,0,2,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,2E,0,15,0,35,0,0.5,0.5,0,0,0,0.01,0.5,0,0,0,2,0,1,0.1,0.5,0,1,0,0,0,0.01,0.1,0,0,0.1,1,0.5,0.1,0.01,0,0.01,0.01,0.01,0,0.5,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,2C,0,5,0,10,1,0.1,1,0,0,0,0.5,1,0,0,0.1,3,0.01,2,0.01,1,0,2,0,0.1,0,0.01,0.1,0.01,0.01,0.01,2,0.01,0.5,0.1,0,0,0,0,0,1,0,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,2A,0,20,0,15,0,0.5,0,0,0,0,0.01,1,0,0,0,1,0.01,1,0.01,0.5,0,0.5,0,0,0,0,0.1,0,0,0.1,1,0.1,0.1,0.01,0,0.1,0,0,0.01,0.5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,4A,0,15,0,20,0,1,0.1,0,0,0,0.5,2,0,0,0,0.5,0.01,1,0.01,0.5,0,0.1,0,0,0,0.01,0.1,0,0,0.5,0.1,0.01,0.5,0.01,0,0.1,0,0.01,0,0.5,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,4C,0,25,0,25,0,0.5,0.1,0,0,0,0.1,2,0,0,0,2,0.01,3,0.01,0,0.01,1,0,0,0,0,0.01,0,0,0.1,0.1,0.1,0.1,0.01,0,0.01,0,0,0,1,0,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,4E,0,20,0,15,0,1,0,0,0,0,0.1,0.5,0,0,0,0.5,0,1,0.1,0,0,0.5,0,0,0.1,0.01,0.01,0.01,0,0.1,0.1,0.1,0.1,0.1,0,0.01,0.1,0,0,0.5,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,4G,0,25,0,25,0.01,0.5,0,0,0,0,0.1,2,0,0,0,1,0.01,2,0.1,0.1,0,1,0,0,0,0.01,0.1,0.01,0,0.1,0.1,0.1,0.1,0.01,0,0.01,0.01,0,0,0.5,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,4I,0,25,0,20,0,0.1,0,0,0,0,0.01,2,0,0,0,2,0,2,0.1,0.1,0,2,0,0,0,0.01,0.1,0,0.01,0.01,0.1,0.1,0.01,0.1,0,0.01,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,6I,0,25,0,15,0,0.1,0,0,0,0,0.01,1,0,0,0,1,0,3,0.1,0,0,0.1,0,0,0,0.01,0.01,0,0,0.01,0.1,0.1,0.1,0.01,0,0.1,0,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,6G,0,20,0,20,0,0,0.1,0,0,0,0.01,1,0,0,0,2,0.01,1,0.01,0,0,0.5,0,0,0,0.01,0.1,0,0.01,0,0.1,0.1,0.1,0.1,0,0.1,0,0,0.01,1,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0
8,2015,5,6E,0,25,0,10,0.5,0,0,0,0,0,0.5,0.5,0,0,0,1,0,1,0.1,0,0.01,0.5,0,0,0,0.01,0.1,0,0,0.01,0.1,0.1,0.1,0.1,0,0.01,0,0,0.01,0.5,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
8,2015,5,6C,0,20,0,25,0,0.1,0.1,0,0,0,0,1,0,0,0,1,0.01,1,0.01,0,0,1,0,0,0,0.01,0.1,0,0,0.1,0.5,0.1,0.1,0.1,0,0.01,0,0,0,1,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,6A,0,20,0,25,0,0.5,0.01,0,0,0,0.1,0.5,0,0,0,0.5,0,2,0.01,0.01,0,0.5,0,0,0,0.01,0.01,0,0,0.1,0.5,0.1,0.1,0.5,0,0.01,0,0.01,0.01,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,8A,0,15,0,20,0,0,2,0,0,0,0.1,5,0,0,0,0.5,0.01,2,0.01,1,0,0.1,0,0,0,0,0.01,0.01,0,0.1,0.5,0.1,0.5,0.1,0,0.1,0,0,0.01,0.5,0.1,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
8,2015,5,8C,0,15,0,25,0,1,0,0,0,0.1,0,1,0,0,0,0.5,0,2,0.1,0.01,0.1,0.5,0,0,0,0,0.01,0.01,0.01,0,0.5,0.1,0.1,0.1,0,0.01,0.01,0.1,0.01,0.5,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,8E,0,25,0,15,0,0.01,0.1,0,0,0,0,1,0,0,0,0.5,0,2,0.1,0.1,0,0.5,0,0,0,0.01,0.01,0,0,0,0.5,0.1,0.1,0.1,0,0.01,0,0,0,0.5,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,8G,0,20,0,10,1,0,1,0,0,0,0.1,2,0,0,0,4,0,2,0.01,0.5,0,0.5,0,0,0,0.01,0.1,0,0,0.01,0.1,0.01,0.1,0.1,0,0.01,0,0,0,1,0,0.01,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0
8,2015,5,8I,0,25,0,10,0,0.1,0.1,0,0,0,0.1,1,0,0,0,1,0,3,0.01,0,0,0.01,0,0,0,0.01,0.1,0.01,0,0.01,0.1,0.5,0.1,0.1,0,0.1,0,0,0.01,1,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0
8,2015,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2015,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1980,5,0A,0,15,0,10,0,0.5,0,0,0,0,1,5,0,0.5,5,2,0.5,5,0,0,0.5,10,0,3,0,0.5,1,0,0,0,2,1,3,3,0,1,1,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,0C,0,15,0,30,0,0.5,2,0,0,0,0,2,0,0,0,7,1,10,2,2,0.5,15,0,1,0,0,2,0,0,0,5,1,0.5,1,0,2,0.5,0.5,0,10,0,1,2,0,0,0,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,0E,0,20,0,10,0,1,3,0,0,0,0,3,0,0,0,10,0,10,3,0,0.5,15,0,2,0,1,1,0,0,0,1,0,5,2,0,1,0.5,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,0G,0,3,0,20,0,0,5,0,0,0,0.5,2,0,0,0,10,0.5,5,1,0,0,12,0,2,0,1,0.5,0,0,0.5,5,0.5,3,0.5,0,1,2,0.5,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,0I,1,3,0,15,0,0,0,0,0,0,1,3,0,0,0,10,0,10,0,2,0,30,0,1,0,0.5,1,0,0,1,7,1,7,1,0,1,2,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,2I,0,30,0,10,0,0,0,0,0,0,0,3,0,0,0,5,0,15,1,0,0,15,0,0,0,0.5,1,0,0,0,3,0,3,3,0,2,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,2G,0,10,0,15,1,0,3,0,0,0.5,0,0,0,0,0,3,1,5,2,1,0,5,0,0.5,0,0,0.5,0,0,1,3,1,2,2,0,1,2,0.5,0,5,0,1,0.5,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,2E,0,10,0,20,0,0.5,1,0,0,0.5,0,2,0,0,0,5,0,3,1,1,0.5,10,0,1,0,1,1,0,0,1,3,1,3,2,0,1,2,0.5,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,2C,0.5,10,0,10,0,0,5,0,0,0,0.5,2,0,0,0,3,0.5,15,1,1,1,5,0,0.5,0,0.5,1,0,0,0,3,0,3,3,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,2A,0,30,0,20,0.5,0.5,2,0,0,0,0,5,0,0,0,3,0,3,0.5,0,0,3,0,1,0,0,1,0,0,0,15,1,3,3,0,2,2,0,0.5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4A,0,75,0,5,0,0.5,1,0,0,0,0.5,1,0,0,0,0.5,0,5,0,0,0,3,0,0,0,0,0.5,0,0,0,5,0,1,0.5,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4C,0,10,5,5,0,1,2,0,0,0,0,1,0,0,1,2,0,5,0,0.5,0,5,0,0.5,0,0,0.5,0,0,0,0.5,0,5,2,0,1,0.5,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4E,0,20,0,40,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0.5,3,0,0,0,2,0,0,0.5,0.5,0.5,0,0,0,5,0.5,1,0.5,0,0.5,1,0,0,2,0,1,0.5,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4G,0,10,0,35,0.5,0,5,0,0,0,0.5,2,0,0,0,3,0,10,0.5,0,0.5,5,0,1,0,0.5,0.5,0,0,0,3,0.5,5,1,0,1,2,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4I,0,20,0,40,0,0.5,0,0,0,0,0,5,0,0,0,2,0,5,1,0,0,5,0,0.5,0.5,0.5,1,0,0,0,3,0.5,3,1,0,0.5,0.5,0,0,3,0,0.5,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,6I,0,25,0,15,0,0,0,0,0,0,1,1,0.5,0,0,5,0,5,1,0,0,4,0.5,0,0,0.5,0.5,0,0,0,20,0,1,1,0,1,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,6G,0,30,0,25,0,0,0.5,0,0,0,0.5,1,0,0,0,4,0,4,0,0,0,5,0,0,0,0.5,0.5,0,0,0,15,0.5,1,0.5,0,3,0.5,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,6E,0,35,0,30,0,0,0,0,0,0,0.5,0.5,0,0,0,5,0,2,0.5,0.5,0.5,3,0,0,0,0.5,0.5,0,0,0.5,5,0.5,2,1,0,1,1,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,6C,0,30,0,30,0,0,2,0,0,0,1,1,0,0,0,5,0,1,0.5,0,0,20,0,0.5,0,1,0.5,0,0,0,0.5,0.5,1,1,0,0.5,1,0,0,1,0,1,0.5,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,6A,0,30,0,25,0.5,0.5,3,0,0,0,0,0.5,0,0,0,5,0,3,0,0,0.5,1,0,0,0,0.5,0.5,0,0,0,1,0,3,1,0,0.5,0.5,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,8A,0,15,0,15,0,0,2,0,0,0.5,0,10,0,0,0,7,0.5,3,1,1,0,5,0,1,0,0.5,1,0.5,0,0.5,3,1,3,2,0,1,0,0,0,7,0.5,1,1,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,8C,0,20,0,20,0,0.5,5,0,0,0,0.5,5,0,0,0,3,0,20,1,0,0,5,0,0.5,0,0.5,0,0.5,0,0,1,1,1,2,0,0.5,0.5,0.5,0.5,3,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,8E,0,15,0,15,0,0.5,0,0,0,0,1,3,0,0,0,2,0,10,1,1,0,3,0,0,0,0,0.5,0,0,0,10,1,3,3,0,1,0.5,0,0,1,0.5,1,0.5,0,0,0.5,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,8G,0,25,0,20,0.5,0,0.5,0,0,0,0,3,0,0,0,20,0,10,0,5,0,5,0,2,0,1,1,0,0,0,5,1,3,1,0,1,1,0,0,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,8I,0,25,0,25,0,0,1,0,0,0,0,4,0,0,0,2,0,15,3,0,0,8,0,0,0,0,0.5,0,0,0,8,0.5,3,2,0,0.5,0.5,0,0,3,0,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1980,5,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,0A,0.5,20,0,10,0,0.01,0.1,0,0,0.01,0,2,0.5,0.1,0.5,1,0.01,3,0.5,0,0,0.5,0,0.1,0,0.5,0.1,0,0,0.1,3,0.5,0.5,0.5,0,0.5,0.1,0,0,1,0,0.1,0.5,0.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,0C,0.1,10,0,15,0,0.1,0.1,0,0,0,0.1,0.5,0,0,0,2,0.1,3,0.5,0.1,0.5,0.5,0,0.1,0,0.5,0.1,0,0,0,4,0.5,1,0.5,0,0.1,0.1,0,0,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,0E,0,10,0,2,0,0.1,0.5,0,0,0,0,1,0,0,0,1,0.01,3,1,0,0.1,1,0,0.5,0,0.1,0.1,0,0,0.01,0.5,0.1,3,1,0,0.1,0.1,0,0,2,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,0G,0,2,0,15,0,0.5,0.5,0,0,0,0.1,0.5,0,0,0,0.5,0.01,1,1,0,0,2,0,0.5,0,1,0.1,0,0,0.1,7,0.5,0.5,2,0,0.5,0.1,0.1,0,0.1,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,0I,0.5,4,0,15,0,0,0,0,0,0,0,1,0,0,0,1,0.1,4,1,0.5,0,2,0,0.1,0,0.5,0.1,0,0,0,2,0.1,1,1,0,0.5,0.1,0,0,0.5,0,0.5,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,2I,0,25,0,10,0,0,0,0,0.01,0.01,0.5,0.5,0,0,0,0.1,0,4,0.5,0,0,0.5,0,0.1,0,0.1,0.1,0,0,0.1,2,0.5,1,4,0,0.1,0,0,0,1,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,2G,0,15,0,4,0,0,1,0,0,0.1,0.1,0.5,0,0,0,0.5,0.1,3,1,0,0,0.5,0,0.1,0,0.01,0.1,0,0.1,0.1,0.5,0.1,1,3,0,0.1,0.1,0,0,0.5,0,0.5,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,2E,0.1,15,0,6,0,0.1,0.1,0,0.01,0.1,0.5,0.5,0,0,0,0.5,0,3,1,0.5,0.1,0.5,0,0.1,0,0.1,0.1,0,0,0.1,1,0.1,2,1,0,0.5,0.5,0,0,0.5,0,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,2C,0,15,0,7,0.1,0,1,0,0,0,0.5,0.5,0,0,0,1,0,5,0.5,0.5,0.5,1,0,0.1,0,0.5,0.1,0,0,0.1,3,0.1,2,1,0,0.5,0.5,0,0,2,0,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,2A,0,20,0,10,0.01,0.1,1,0,0,0.01,0,0.5,0,0,0,1,0.01,2,0.5,0.01,0.1,0.5,0,0,0,0.1,0.1,0,0,0.01,5,0,2,0.1,0,0.5,0.1,0,0,3,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,4A,0,45,0,10,0,0.1,0.1,0,0,0.01,0.01,0.1,0,0,0,0,0,3,0.5,0.1,0.1,0.1,0,0,0,0.5,0.1,0,0,0.01,10,0,2,3,0,0.1,0.1,0,0,0.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,4C,0.01,10,0,10,0,0.1,0.5,0,0,0,0,0.5,0,0,0,0.5,0.01,2,0.1,0,0,0.5,0,0,0,0.1,0.1,0,0,0.01,4,0.1,0.5,2,0,0.1,0.5,0,0,0.5,0,0.1,0.01,0.01,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,4E,0,15,0,9,0,0.5,1,0,0,0.01,0,0.5,0,0,0,1,0,2,0.5,0,0,1,0,0,0.1,0.01,0.5,0,0,0,3,0.5,2,1,0,1,1,0,0,1,0,1,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,4G,0,15,0,15,0,0,1,0,0,0.01,0,3,0,0,0,2,0.1,3,2,0,0.01,3,0,0.1,0,1,0.1,0,0,0,6,0.5,3,2,0,2,1,0,0,2,0,0.5,0.1,0.1,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,4I,0,6,0,15,0,0.1,0,0,0,0,0.5,1,0,0,0,4,0.1,5,1,1,0,2,0,0.5,0,0.5,1,0,0,0,10,0.1,2,2,0,0.1,0.1,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,6I,0,20,0,10,0,0.01,2,0,0,0,0.01,1,0,0,0,3,0,3,2,0,0,2,0,0,0,0.5,0.1,0,0,0.5,12,1,3,4,0,0.5,1,0,0,3,0,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,6G,0,17,0,9,0,0,2,0,0,0,1,1,0,0,0,2,0.01,4,2,0,0,3,0,0.5,0,0.5,0.5,0.1,0,0,10,1,3,3,0,1,0.1,0,0,4,0.5,2,0.1,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,6E,2,15,0,10,1,0,0,0,0,0,0,1,0,0,0,2,0,5,2,0.5,0.5,2,0,0,0,0.5,0.1,0.5,0,0,4,0.1,2,4,0,0,0.5,0,0,2,0,2,0.1,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,6C,0,16,0,10,0,0,1,0,0,0.1,0.5,1,0,0,0,3,0.1,5,2,0,0,3,0,0,0,0.5,0.5,0,0,0,3,1,2,2,0,0.1,0,0,0,1,0.1,0.5,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,6A,0,30,0,15,0,0.5,0,0,0,0,0,0.5,0,0,0,2,0,2,1,0.1,0,2,0,0,0,0.1,0.5,0,0,0.01,10,0.1,2,2,0,0.5,1,0.1,0,2,1,0.5,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,8A,0,15,0,9,0,0.1,3,0.01,0,0,0.5,5,0,0,0,2,0.01,2,2,1,0,3,0,1,0,0.1,0.5,0.5,0,0.5,7,0.5,4,2,0,0.5,0,0,0,4,1,0.5,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,8C,0,25,0,10,0,0.5,3,0,0,0,0.5,1,0,0,0,2,0,4,0.5,0.5,0.1,3,0,0,0,0.5,0.1,0.01,0.01,0,5,0.1,2,3,0,0.5,0,0.01,0,1,1,1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,8E,0,15,0,15,0,0.5,1,0,0,0,0,1,0,0,0,2,0,4,1,1,0,1,0,0,0,0.5,0.1,0.1,0,0,6,0.5,2,5,0,0.5,0.1,0,0,2,0.1,2,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,8G,0,30,0,7,0.5,0,1,0,0,0,0.01,2,0,0,0.5,7,0,8,2,2,0.1,3,0,1,0,0.5,0.1,0.5,0,0.1,5,0.5,3,4,0,1,0.5,0.1,0,2,0.1,1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
8,1981,5,8I,0,30,0,10,0,0.1,1,0,0,0,0.1,2,0,0,0,1,0,4,2,0.5,0,2,0,0,0,0,0.5,0.1,0,0,5,0.5,2,3,0,1,0.5,0,0,1,0,1,0.01,0,0,0.01,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
